"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","295","8045","SURVEY OF HIP HOP","Orejuela,Fernando","88","99","3.125","3.134","0","40.9","43.2","11.4","0.0","15","5","18","13","13","13","12","4","4","2","0","0","0","4","3","8","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","297","12847","POPULAR MUSIC OF BLACK AMERICA","Cooper,Tyron","31","48","3.723","3.153","2.4","77.4","19.4","3.2","0.0","17","7","9","8","5","1","0","1","0","0","0","0","0","0","10","7","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","331","31491","VISUAL ARTS HARLEM RENAISSANCE","Wolfskill,Phoebe","30","34","2.887","2.892","6.5","30.0","43.3","23.3","0.0","5","0","3","6","2","7","4","1","5","1","0","0","0","1","1","3","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","337","11958","SOUL REVUE ADV STU PRACT","Strong Jr,James Augustas","6","8","4","2.973","0","100.0","0.0","0.0","0.0","2","4","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","338","13849","AF AM DANCE CO ADV STDIES PRAC","Berry Jr,Stafford C","6","9","4","2.903","0","100.0","0.0","0.0","0.0","3","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","339","11959","AACE ADV STU AND PRACT","Wise,Raymond","5","8","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","355","4457","AFRICAN-AMERICAN HISTORY I","Grim,Valerie","47","57","2.649","2.894","8","8.5","46.8","42.6","2.1","10","0","2","2","5","7","10","13","5","2","1","0","0","0","2","7","1","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","379","4458","EARLY BLACK AMERICAN WRITING","Amoah-Ramey,Nana Abena Dansowaa","37","44","3.214","3.08","10.3","35.1","56.8","2.7","2.7","8","1","7","5","9","9","3","1","0","0","1","0","0","1","2","5","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","380","36315","CONTEMP BLACK AMER WRITING","Amoah-Ramey,Nana Abena Dansowaa","24","32","3.583","3.006","4","70.8","25.0","0.0","0.0","9","3","10","4","5","0","1","0","0","0","0","0","0","1","1","7","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","8W2","Eight Week - Second","AAAD","AAAD-A","387","11210","BLACK MIGRATION","Smith,Candis D","22","32","2.505","2.586","3.7","22.7","36.4","22.7","9.1","12","0","1","4","0","5","3","3","1","1","2","0","0","2","4","5","1","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","405","34730","CIV RHTS/BLACK POW MVMNT 54-74","Williams,Jakobi","12","13","3.2","3.09","15.4","41.7","41.7","16.7","0.0","1","0","3","2","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","408","12803","RACE, GENDER AND CLASS","Smith,Candis D","24","35","2.596","2.856","0","20.8","37.5","25.0","12.5","12","0","1","4","4","4","1","3","1","2","1","2","0","1","2","9","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","8W2","Eight Week - Second","AAAD","AAAD-A","447","36470","RACE, CRIME & MEDIA","Dillard,J. Amy","33","41","3.373","2.5","2.9","72.7","18.2","0.0","0.0","11","4","8","12","4","1","1","0","0","0","0","0","0","3","2","6","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","493","4459","SENIOR SEMINAR IN AAADS","Calloway-Thomas,Carolyn","1","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","499","4460","HONORS THESIS","Calloway-Thomas,Carolyn","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","500","31494","INTR AFRC AM&AFRC DIASP PART I","Grim,Valerie","13","13","3.677","3.812","46.2","76.9","23.1","0.0","0.0","0","0","4","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","552","31359","HIST OF ED OF BLACK AMERICANS","Danns,Dionne A","2","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","556","10214","RACE&CULTURE-AFRICAN DIASPORA","Calloway-Thomas,Carolyn","4","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","605","36453","RACE AND GLOBAL CITY, PART I","Grim,Valerie","8","9","3.625","3.736","77.8","62.5","37.5","0.0","0.0","1","0","3","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","696","36454","INTERDISCIPLINARY RSCH METHODS","Williams,Jakobi","9","9","3.578","3.749","66.7","44.4","55.6","0.0","0.0","0","1","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","799","7808","STUDY&RESEARCH ABROAD IN AAADS","Calloway-Thomas,Carolyn","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-A","899","7703","PHD DISSERTATION RESEARCH","Calloway-Thomas,Carolyn","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-G","901","7704","ADVANCED RESEARCH","Calloway-Thomas,Carolyn","0","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-X","490","11993","INDIV READ IN AFR AMER STUDIES","Calloway-Thomas,Carolyn","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAAD","AAAD-X","490","11998","INDIV READ IN AFR AMER STUDIES","Calloway-Thomas,Carolyn","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","500","10459","TOPICS IN ARTS ADMINISTRATION","Preston,Corinne Teresa","2","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","500","14101","TOPICS IN ARTS ADMINISTRATION","Lewis,Frank","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","500","14486","TOPICS IN ARTS ADMINISTRATION","Walker,Michelle Emily","1","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","500","32054","TOPICS IN ARTS ADMINISTRATION","McClelland,Danielle Rae","6","12","3.733","3.906","66.7","83.3","16.7","0.0","0.0","6","2","1","2","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","8W1","Eight Week - First","AADM","AADM-Y","500","35969","TOPICS IN ARTS ADMINISTRATION","Kuhar,Ursula Maria","3","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","8W2","Eight Week - Second","AADM","AADM-Y","500","35970","TOPICS IN ARTS ADMINISTRATION","Kuhar,Ursula Maria","4","7","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","500","35972","TOPICS IN ARTS ADMINISTRATION","Walker,Michelle Emily","11","11","3.973","3.822","81.8","100.0","0.0","0.0","0.0","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","502","10223","INTRO ARTS ADMIN & ORG BEHVIOR","Kuhar,Ursula Maria","37","39","3.562","3.636","66.7","73.0","18.9","5.4","0.0","3","7","13","7","3","4","0","1","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","511","4215","PERFORMING ARTS CENTER MGMT","Booher,Douglas D","28","31","3.932","3.664","65.5","96.4","3.6","0.0","0.0","3","5","20","2","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","515","11625","FINANCIAL MANAGEMENT FOR ARTS","Rushton,Michael","34","35","3.791","3.861","88.6","85.3","14.7","0.0","0.0","1","4","13","12","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","525","6170","MUSEUM MANAGEMENT","Lewis,Frank","16","18","3.838","3.53","77.8","87.5","12.5","0.0","0.0","2","1","9","4","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","550","1002","PRACTICUM IN ARTS ADMIN","Starnes,Megan R","0","33","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","550","33430","PRACTICUM IN ARTS ADMIN","Starnes,Megan R","0","27","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","551","14097","CULTURAL PLANNING & URBAN DEV","Rushton,Michael","23","24","3.887","3.797","66.7","91.3","8.7","0.0","0.0","1","2","15","4","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","562","33431","LEGAL ISSUES IN THE ARTS","Schwemmer,Justin Karl","37","39","3.946","3.873","86.8","94.6","5.4","0.0","0.0","2","20","13","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","650","1003","SEMINAR IN ARTS ADMINISTRATION","Walker,Michelle Emily","27","28","4","3.877","96.4","100.0","0.0","0.0","0.0","1","0","27","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","650","39133","SEMINAR IN ARTS ADMINISTRATION","Walker,Michelle Emily","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AADM","AADM-Y","750","1006","INTERNSHIP IN ARTS ADMIN","Bolyard,Elizabeth A","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAST","AAST-A","101","7415","INTR TO ASIAN AMERICAN STUDIES","Kwong,Lisa","39","47","3.741","2.917","0","87.2","10.3","0.0","0.0","9","12","14","8","1","3","0","0","0","0","0","0","0","1","1","7","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AAST","AAST-A","200","31964","ASIAN AMERICAN LITERATURE","Kwong,Lisa","38","44","3.816","3.087","0","97.4","0.0","0.0","0.0","7","15","12","10","0","0","0","0","0","0","0","0","0","1","1","5","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","ABEH","ABEH-A","200","14363","ANIMAL BEHAVIOR WORKSHOP","Smith,Adam Ray","21","22","3.262","3.004","76.2","57.1","28.6","9.5","0.0","2","3","6","3","1","2","3","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","ABEH","ABEH-A","400","14364","ADV WORKSHOP IN ANIMAL BEHAVR","Smith,Adam Ray","17","17","3.176","3.132","88.2","52.9","29.4","5.9","5.9","1","6","3","0","2","3","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","ABEH","ABEH-A","501","37338","SEM INTEG STDY OF ANM BEH","Demas,Gregory","7","7","4","3.899","0","100.0","0.0","0.0","0.0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","ABEH","ABEH-A","502","33197","RSCH/PROF ETH IN BIO-BEH SCI","Ketterson,Ellen D.","9","9","4","3.859","0","100.0","0.0","0.0","0.0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","ABEH","ABEH-X","473","4713","ANIMAL BEHAVIOR INTERNSHIP","Smith,Adam Ray","0","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","ABEH","ABEH-X","491","37337","IND STUDY IN ANIMAL BEHAVIOR","Smith,Adam Ray","2","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AERO","AERO-A","101","1007","INTRO TO THE AIR FORCE TODAY","Schimp,Dustin Tyler","39","49","3.851","3.224","0","89.7","10.3","0.0","0.0","10","13","15","7","1","3","0","0","0","0","0","0","0","0","2","8","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AERO","AERO-A","101","39140","INTRO TO THE AIR FORCE TODAY","Schimp,Dustin Tyler","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AERO","AERO-A","201","1010","EVOLUTION USAF AIR & SPACE PWR","Callaway,Russell C.","17","21","3.924","3.179","0","94.1","5.9","0.0","0.0","4","8","6","2","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AERO","AERO-A","301","1013","AIR FORCE LEADERSHIP STUDIES","Heil,Matthew S.","8","9","3.675","3.289","0","75.0","25.0","0.0","0.0","1","1","2","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AERO","AERO-A","401","1016","NATL SEC AFFRS/PREP ACTV DUTY","Callaway,Russell C.","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-A","650","31145","INTERDISCIPLINARY RESRCH MTHDS","Aherne,Tavy De Lacy","4","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-B","101","2673","ELEMENTARY BAMANA I","Sow,Amadou Beidy","28","29","3.793","3.073","0","85.7","14.3","0.0","0.0","1","2","14","8","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-B","201","2674","INTERMEDIATE BAMANA I","Sow,Amadou Beidy","21","23","3.824","3.084","0","95.2","4.8","0.0","0.0","2","0","11","9","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-B","301","2675","ADVANCED BAMANA I","Sow,Amadou Beidy","8","16","3.888","3.164","0","100.0","0.0","0.0","0.0","8","0","5","3","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-B","601","7356","INTERMEDIATE BAMANA I","Sow,Amadou Beidy","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-K","101","4230","ELEMENTARY AKAN I","Adu-Amankwah,David","5","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-K","201","11399","INTERMEDIATE AKAN I","Adu-Amankwah,David","8","9","3.488","2.982","0","37.5","62.5","0.0","0.0","1","0","3","0","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-K","301","4268","ADVANCED AKAN I","Adu-Amankwah,David","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-K","701","4346","ADVANCED AKAN I","Adu-Amankwah,David","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-18-2019",
"Fall 2018","4188","8W1","Eight Week - First","AFRI","AFRI-L","100","7859","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","25","30","3.596","3.008","0","68.0","32.0","0.0","0.0","5","0","8","9","5","0","3","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","8W1","Eight Week - First","AFRI","AFRI-L","202","8383","OCCULTISM IN AFRICA","Adu-Amankwah,David","32","39","3.338","3.032","0","53.1","34.4","9.4","3.1","7","2","6","9","4","6","1","2","0","1","1","0","0","0","2","5","0","0","0","0","0","0","0","0","01-18-2019",
"Fall 2018","4188","1","Regular Academic Session","AFRI","AFRI-L","231","11536","AFRICAN CIVILIZATION","Hanson,John Henry","51","58","2.996","2.881","0","23.5","62.7","9.8","0.0","9","1","6","5","10","12","10","1","4","0","0","0","0","2","4","3","0","0","0","0","0","0","0","0","01-18-2019",
