"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Summer 2015","4155","4W1","Four Week - First","AFRI","AFRI-L","100","8461","TOPICS IN AFRI SOCIETY&CULTURE","Lesetla II,Mpolokeng Victoria","13","15","3.685","2.951","0","92.3","0.0","7.7","0.0","2","0","6","6","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","AFRI","AFRI-L","202","6867","OCCULTISM IN AFRICA","Adu-Amankwah,David","14","18","3.214","2.673","0","35.7","50.0","14.3","0.0","4","1","2","2","3","2","2","1","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","AFRI","AFRI-L","400","16653","TOPICS IN AFRICAN STUDIES","","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","AFRI","AFRI-L","402","16652","INTERNSHIP IN AFRICAN STUDIES","","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","AMID","AMID-D","290","7948","SPEC TOPICS IN INTERIOR DESIGN","Wu,Jiangmei","22","28","3.495","3.199","56.5","68.2","18.2","9.1","0.0","7","3","11","1","2","2","0","2","0","0","0","0","0","1","0","5","0","0","1","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","4W1","Four Week - First","AMID","AMID-F","402","9010","CLLCTN MGMT-HIST TEXTLS&COSTMS","Richardson,Kelly Gallett","5","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","4W1","Four Week - First","AMID","AMID-R","309","7408","STRATEGIES IN RETAIL PROMOTION","Hasty,Ashley","22","23","3.85","2.948","72.7","90.9","4.5","4.5","0.0","1","10","10","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","4W1","Four Week - First","AMID","AMID-R","316","13933","RETAIL PRODUCT MANAGEMENT","Shaffer,Janis Lynn","20","24","3.325","2.893","81","50.0","40.0","10.0","0.0","4","2","4","4","3","2","3","0","1","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","8W2","Eight Week - Second","AMID","AMID-Y","398","6617","INTERNSHIP IN PROF PRACTICE","Shaffer,Janis Lynn","0","19","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","8W1","Eight Week - First","AMID","AMID-Y","398","7105","INTERNSHIP IN PROF PRACTICE","Bomberger,David Rick","0","15","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","AMST","AMST-A","100","7106","WHAT IS AMERICA?","Halloran,Vivian","106","118","3.219","2.898","0.9","54.7","26.4","12.3","3.8","15","0","35","23","8","13","7","7","4","2","1","3","0","3","1","10","0","0","1","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","4W1","Four Week - First","AMST","AMST-A","200","8140","COMPARATIVE AMER IDENTITIES","Kendall,Nzingha","15","20","3.587","3.131","0","73.3","20.0","6.7","0.0","5","0","8","3","0","2","1","0","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","4W2","Four Week - Second","AMST","AMST-A","200","8470","COMPARATIVE AMER IDENTITIES","Gray,Jezy Jabe","24","29","3.692","3.019","0","83.3","12.5","4.2","0.0","5","4","6","10","2","1","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","4W1","Four Week - First","AMST","AMST-G","501","9035","PRACTICUM & TEACHING IN AMST","Seigel,Micol","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","AMST","AMST-G","753","8376","INDEPENDENT STUDY","Seigel,Micol","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","AMST","AMST-G","805","9068","PHD THESIS","Seigel,Micol","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","AMST","AMST-G","901","15916","ADVANCED RESEARCH","Seigel,Micol","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","8W2","Eight Week - Second","ANAT","ANAT-A","215","3450","BASIC HUMAN ANATOMY","Dougherty,George S.","34","39","2.853","3.17","0","38.2","23.5","26.5","8.8","6","2","5","6","3","5","0","2","5","2","3","0","0","1","1","4","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","8W2","Eight Week - Second","ANAT","ANAT-A","215","5845","BASIC HUMAN ANATOMY","Dougherty,George S.","32","40","2.619","3.016","0","46.9","15.6","6.3","18.8","12","1","9","5","1","3","1","2","0","0","1","3","2","4","2","6","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","ANAT","ANAT-A","800","3454","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ANTH","ANTH-A","107","13934","BECOMING HUMAN: EVOLUTION","Schmaus,Tekla M","21","23","2.457","2.63","0","23.8","33.3","14.3","19.0","4","2","0","3","3","3","1","1","1","1","3","1","0","2","0","2","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","122","14840","INTERPERSONAL COMMUNICATION","Butorac,Rebecca","13","17","2.515","2.545","0","15.4","30.8","46.2","7.7","4","0","0","2","1","2","1","2","2","2","1","0","0","0","2","2","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","4W3","Four Week - Third","ANTH","ANTH-A","208","15482","ANTH:ARTS&EXPRESSIVE BEHAVIOR","Sanchez,Seleste Ann","19","23","2.937","2.717","5.3","52.6","10.5","26.3","5.3","5","2","4","4","0","2","0","1","3","1","0","1","0","1","0","4","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","211","15180","ANTH: TOPICS IN THE SCIENCES","Leach,Savannah","27","29","3.222","2.657","11.1","48.1","33.3","14.8","0.0","3","2","11","0","0","8","1","1","3","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","406","3455","FIELDWORK IN ANTHROPOLOGY","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ANTH","ANTH-A","408","3456","MUSEUM PRACTICUM","Jackson,Jason Baird","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","408","3457","MUSEUM PRACTICUM","Jackson,Jason Baird","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","420","7450","UGRD TEACHING PRACTICUM","Scheiber,Laura Lee","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ANTH","ANTH-A","495","3458","INDIVIDUAL READINGS IN ANTH","Sept,Jeanne M","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","495","3459","INDIVIDUAL READINGS IN ANTH","Sept,Jeanne M","0","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ANTH","ANTH-A","495","5021","INDIVIDUAL READINGS IN ANTH","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","495","5064","INDIVIDUAL READINGS IN ANTH","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","495","5065","INDIVIDUAL READINGS IN ANTH","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","496","5066","FIELD STUDY IN ANTHROPOLOGY","Sept,Jeanne M","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ANTH","ANTH-A","800","3462","RESEARCH","Sept,Jeanne M","0","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","800","3463","RESEARCH","Sept,Jeanne M","1","8","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ANTH","ANTH-A","800","5062","RESEARCH","Sept,Jeanne M","2","19","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-A","800","5067","RESEARCH","Sept,Jeanne M","0","10","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ANTH","ANTH-B","200","5003","BIOANTHROPOLOGY","Rogers,Leland Liu","9","13","3.044","2.764","0","33.3","44.4","22.2","0.0","4","0","1","2","1","2","1","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","ANTH","ANTH-B","200","5070","BIOANTHROPOLOGY","Sacks,Lita","19","24","3.163","2.603","0","47.4","31.6","15.8","5.3","5","3","3","3","3","0","3","1","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ANTH","ANTH-L","314","14558","PERFRMNCE AS COMMUNICATVE PRAC","Lepselter,Susan Claudia","19","23","3.305","2.767","15","52.6","31.6","15.8","0.0","4","4","4","2","0","3","3","1","2","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","ANTH","ANTH-OS","100","16573","UNDISTRIBUTED OVERSEAS STUDY","","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","ANTH","ANTH-OS","100","16629","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","NS2","Non Standard Session 2","ANTH","ANTH-P","405","5063","FIELD WORK IN ARCHAEOLOGY","Scheiber,Laura Lee","8","9","4","3.272","77.8","100.0","0.0","0.0","0.0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","ASCS","ASCS-Q","299","6892","COLLEGE TO CAREER III","Lexmond,Angela Jacoba","1","12","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","ASCS","ASCS-Q","398","8428","INTERNSHIP: THRY INTO PRACTICE","Zuschlag,Justin S","1","43","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","ASCS","ASCS-W","498","8430","PART-TIME WORK ASSIGNMENT","Zuschlag,Justin S","0","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","ASCS","ASCS-W","499","8431","WORK ASSIGNMENT","Zuschlag,Justin S","0","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","AST","AST-A","103","7107","SEARCH FOR LIFE THE UNIVERSE","Desai,Karna Mahadev","34","44","3.347","2.897","0","52.9","32.4","14.7","0.0","10","1","11","6","3","7","1","0","5","0","0","0","0","0","1","9","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","AST","AST-A","105","8829","STARS AND GALAXIES","Lubell,Gabriel Michael","14","18","2.9","2.88","0","14.3","57.1","28.6","0.0","4","0","1","1","3","4","1","1","3","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W2","Six Week - Second","AST","AST-A","105","8830","STARS AND GALAXIES","Patel,Saahil Sunil","20","28","2.625","2.853","0","15.0","55.0","20.0","5.0","9","0","2","1","2","3","6","1","3","0","0","0","1","1","0","8","0","0","0","0","0","0","0","0","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","AST","AST-A","890","3469","INTRODUCTION TO RESEARCH","Mufson,Stuart Lee","0","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","6W1","Six Week - First","AST","AST-A","899","3473","RESEARCH","Mufson,Stuart Lee","0","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
"Summer 2015","4155","1","Regular Academic Session","BIOC","BIOC-B","880","3478","RESEARCH: BIOCHEMISTRY","Bauer,Carl E.","0","27","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-18-2015",
