"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"First Summer Session 2011","4115SS1","","","AFRI","AFRI-L","100","13188","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","12","12","4.000","2.945","0.0","100.0","0.0","0.0","0.0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AMID","AMID-F","301","13297","DRESS STUDIES:CULTURL ANALYSIS","Akou,Heather Marie","22","23","2.918","2.808","54.5","36.4","40.9","13.6","4.5","2","3","3","2","1","4","4","1","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AMID","AMID-R","315","15207","PRINCIPLES-RETAIL MERCHANDISNG","Shaffer,Janis Lynn","13","16","3.462","2.795","71.4","53.8","38.5","7.7","0.0","3","0","5","2","3","1","1","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AMID","AMID-R","316","13296","RETAIL PRODUCT MANAGEMENT","Shaffer,Janis Lynn","32","34","3.481","2.788","78.8","59.4","31.3","9.4","0.0","2","2","8","9","6","4","0","2","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AMST","AMST-A","202","13242","U.S. ARTS AND MEDIA","Carter-David,Siobhan Dene","9","11","3.589","2.960","0.0","66.7","22.2","11.1","0.0","2","0","4","2","2","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AMST","AMST-G","753","4932","INDEPENDENT STUDY","Guterl,Matthew T","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","105","7426","HUMAN ORIGINS & PREHISTORY","McGill,Alicia Beth Ebbitt","13","23","3.285","2.794","5.9","61.5","23.1","7.7","0.0","11","4","2","2","1","1","1","1","0","0","0","0","0","1","1","6","0","0","3","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","211","10298","ANTH: TOPICS IN THE SCIENCES","Kaestle,Frederika Ann","16","20","3.506","2.849","22.2","75.0","18.8","0.0","0.0","5","2","8","2","0","2","1","0","0","0","0","0","0","1","1","2","1","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","303","7427","EVOLUTION & PREHISTORY","McGill,Alicia Beth Ebbitt","6","8","3.783","3.085","0.0","83.3","16.7","0.0","0.0","2","2","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","408","4942","MUSEUM PRACTICUM","Conrad,Geoffrey W.","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","420","15651","UGRD TEACHING PRACTICUM","Sievert,April K.","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","495","4944","INDIVIDUAL READINGS IN ANTH","Brondizio,Eduardo Sonnewend","2","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","496","4946","FIELD STUDY IN ANTHROPOLOGY","Brondizio,Eduardo Sonnewend","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","496","7429","FIELD STUDY IN ANTHROPOLOGY","Brondizio,Eduardo Sonnewend","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","800","4948","RESEARCH","Brondizio,Eduardo Sonnewend","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-A","800","7430","RESEARCH","Brondizio,Eduardo Sonnewend","0","15","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-B","200","7279","BIOANTHROPOLOGY","Taylor,Robert Ralph","26","28","3.227","2.754","29.6","34.6","53.8","7.7","3.8","2","1","7","1","4","9","1","2","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-P","405","10058","FIELD WORK IN ARCHAEOLOGY","Alt,Susan M","6","6","4.000","3.397","66.7","100.0","0.0","0.0","0.0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","ANTH","ANTH-P","405","7431","FIELD WORK IN ARCHAEOLOGY","Scheiber,Laura Lee","8","9","3.875","3.149","77.8","87.5","12.5","0.0","0.0","1","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","ASCS","ASCS-Q","294","13303","BASIC CAREER DEVELOPMENT","Grossman,Justin Robert","1","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ASCS","ASCS-Q","299","13294","JOB&INTRN STRAT LIB ART STDNTS","Nickless,Janice Elaine","1","33","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ASCS","ASCS-Q","398","10653","INTERNSHIP: THRY INTO PRACTICE","Kreitl,Bethany Joy","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ASCS","ASCS-Q","398","7228","INTERNSHIP: THRY INTO PRACTICE","Kreitl,Bethany Joy","0","87","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ASCS","ASCS-W","498","13304","PART-TIME WORK ASSIGNMENT","Kreitl,Bethany Joy","0","9","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","ASCS","ASCS-W","499","7229","WORK ASSIGNMENT","Kreitl,Bethany Joy","0","7","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","AST","AST-A ","100","4950","THE SOLAR SYSTEM","Janowiecki,Steven Paul","31","42","2.642","2.900","0.0","35.5","32.3","6.5","19.4","13","0","9","2","1","5","4","0","1","1","1","3","2","2","0","8","0","0","3","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AST","AST-A ","100","4951","THE SOLAR SYSTEM","Hamper,Randall Thomas","21","26","2.824","2.728","0.0","14.3","52.4","33.3","0.0","5","1","1","1","2","6","3","3","4","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AST","AST-A ","100","4952","THE SOLAR SYSTEM","McConnell,Caitlin Rae","22","28","2.377","2.833","0.0","4.5","45.5","36.4","9.1","7","0","1","0","4","0","6","4","1","3","2","0","0","1","3","3","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AST","AST-A ","105","4954","STARS AND GALAXIES","Maxwell,Ted","25","41","3.180","2.929","0.0","44.0","44.0","8.0","0.0","17","4","3","4","2","4","5","2","0","0","0","0","0","1","4","12","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AST","AST-A ","105","4955","STARS AND GALAXIES","Mason,Justin Ray","27","31","3.078","2.946","0.0","40.7","44.4","3.7","7.4","5","0","7","4","3","8","1","0","0","1","0","2","0","1","2","1","0","0","1","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","AST","AST-A ","890","4961","INTRODUCTION TO RESEARCH","Mufson,Stuart Lee","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","AST","AST-A ","899","4965","RESEARCH","Mufson,Stuart Lee","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOC","BIOC-B","580","4969","INTRO TO BIOCHEMICAL RESEARCH","Bauer,Carl E.","0","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOC","BIOC-B","880","4971","RESEARCH: BIOCHEMISTRY","Bauer,Carl E.","2","25","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-B","364","7425","SUMMER FLOWERING PLANTS","Knox,Eric","21","23","3.067","2.973","78.3","28.6","42.9","23.8","4.8","2","2","3","1","6","2","1","3","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","111","4973","EVOLUTION AND DIVERSITY","Cotten,Clara Ann","23","32","2.391","2.909","14.3","34.8","8.7","26.1","21.7","11","3","5","0","0","2","0","0","6","0","0","5","0","2","5","4","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","112","8517","BIOLOGICAL MECHANISMS","Hengeveld,Susan E.","60","68","2.960","3.010","14.8","38.3","31.7","18.3","10.0","9","5","13","5","8","9","2","4","4","3","1","4","1","1","1","7","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","211","10070","MOLECULAR BIOLOGY","Davis,Phillip Andrew","48","52","2.856","3.036","35.3","31.3","35.4","22.9","10.4","4","2","7","6","5","8","4","3","6","2","2","2","1","0","2","1","1","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","311","4974","GENETICS","Hanratty,Pamela","61","63","3.475","3.143","63.5","55.7","39.3","1.6","3.3","2","10","21","3","7","13","4","0","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","376","8446","BIOLOGY OF BIRDS","Hengeveld,James David","22","22","3.064","3.128","86.4","40.9","27.3","31.8","0.0","0","0","6","3","2","2","2","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","465","8448","ADVANCED FIELD BIOLOGY","Darcy-Hall,Tara Lee","12","14","3.150","2.739","91.7","33.3","58.3","8.3","0.0","2","0","2","2","2","2","3","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","490","4975","INDIVIDUAL STUDY","Innes,Roger William","13","16","4.000","3.490","81.3","100.0","0.0","0.0","0.0","3","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","499","4978","INTERNSHIP IN BIOL INSTRUCTION","Innes,Roger William","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","500","4980","INDEPENDENT STUDY","Innes,Roger William","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-L","800","4982","L-800 RESEARCH","Innes,Roger William","3","10","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BIOL","BIOL-M","800","4988","M-800 RESEARCH","Innes,Roger William","1","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUEX","BUEX-V","596","9259","EXP CRSE FOR MBA GLB EXEC TRCK","Kamma,Sreenivas","0","39","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUKD","BUKD-C","540","10195","FINANCIAL MANAGEMENT","Larsen Jr,Glen Albert","0","14","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUKD","BUKD-C","562","10199","DEVELPG STRATEGIC CAPABILITIES","Saxton,Todd","0","20","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUKD","BUKD-C","580","10208","OPERATIONS MANAGEMENT","Frohlich,Mark T","0","14","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUKD","BUKD-Q","723","10209","GLOBAL ORGANIZATION BEHAVIOR","Bridenstine,Mark Roy","0","20","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUKD","BUKD-Q","725","10211","GLOBAL LEADERSHIP","Bridenstine,Mark Roy","0","20","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUKD","BUKD-Q","793","10212","GLOBAL MARKETING STRATEGY","Bridenstine,Mark Roy","0","14","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","100","8214","BASIC ACCOUNTING SKILLS","Jensen,Anna Kristin","40","51","2.758","2.978","19.6","37.5","22.5","25.0","7.5","14","8","5","2","3","4","2","5","2","3","1","1","1","3","6","5","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","200","4990","FOUNDATIONS OF ACCOUNTING","Schrimper,Richard J.","37","41","2.905","2.921","0.0","32.4","32.4","32.4","2.7","4","3","5","4","3","8","1","1","7","4","0","1","0","0","1","2","0","0","1","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","201","4991","INTRO TO FINANCIAL ACCOUNTING","Marshall,Nathan Thomas","31","36","3.068","3.238","51.6","41.9","25.8","32.3","0.0","5","0","11","2","2","3","3","2","6","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","201","4992","INTRO TO FINANCIAL ACCOUNTING","Erickson,Devon K","33","36","2.961","3.260","44.1","33.3","36.4","24.2","6.1","3","2","3","6","3","9","0","0","8","0","2","0","0","0","1","2","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","201","4993","INTRO TO FINANCIAL ACCOUNTING","Erickson,Devon K","38","41","2.563","3.205","60.5","21.1","36.8","26.3","10.5","5","3","3","2","1","7","6","4","4","2","3","1","0","2","0","3","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","202","4994","INTRO TO MANAGERIAL ACCOUNTING","Jensen,Anna Kristin","34","40","2.906","3.214","67.6","20.6","61.8","11.8","2.9","7","2","3","2","4","11","6","1","1","2","1","0","0","1","3","3","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","202","4995","INTRO TO MANAGERIAL ACCOUNTING","Jensen,Anna Kristin","26","30","3.042","3.249","89.3","26.9","46.2","23.1","3.8","4","0","4","3","6","6","0","4","1","1","1","0","0","0","2","2","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","310","7700","MGMT DECISIONS & FINANCL RPTG","Glass,Kathrine","20","28","2.805","3.169","100.0","25.0","40.0","30.0","5.0","8","0","3","2","2","2","4","2","3","1","0","1","0","0","5","3","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","311","4996","INTERMEDIATE ACCOUNTING I","Cook,Christopher Stephen","40","43","2.748","3.379","97.5","10.0","62.5","20.0","5.0","4","0","2","2","8","10","7","4","3","1","1","1","0","1","0","3","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","311","8972","INTERMEDIATE ACCOUNTING I","Cook,Christopher Stephen","42","45","3.019","3.488","97.6","31.0","45.2","21.4","2.4","3","0","7","6","6","5","8","3","6","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","325","10532","COST ACCOUNTING","Sprinkle,Geoffrey B.","29","33","2.938","3.393","93.5","27.6","48.3","20.7","3.4","4","2","3","3","3","3","8","3","2","1","0","1","0","0","2","2","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","325","9265","COST ACCOUNTING","Sprinkle,Geoffrey B.","26","27","3.150","3.539","96.2","46.2","34.6","15.4","3.8","1","1","5","6","3","2","4","1","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","327","8799","TAX ANALYSIS","Owen,Sandra H","8","9","3.088","3.283","100.0","50.0","37.5","0.0","0.0","2","0","4","0","0","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","329","13978","TAXES AND DECISION MAKING","Owen,Sandra H","28","32","3.593","3.406","100.0","57.1","42.9","0.0","0.0","4","0","13","3","6","5","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","329","4998","TAXES AND DECISION MAKING","Hite,Peggy A.","13","17","3.154","3.423","80.0","30.8","53.8","15.4","0.0","4","1","2","1","3","2","2","1","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","07-15-2011",
"First Summer Session 2011","4115SS1","","","BUS","BUS-A ","329","9264","TAXES AND DECISION MAKING","Hite,Peggy A.","21","24","3.362","3.351","100.0","52.4","42.9","4.8","0.0","3","0","4","7","0","8","1","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","07-15-2011",
