"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","265","4432","MODRN SPORTS & AFRO-AMER EXPER","Sailes,Gary A.","83","97","3.239","2.745","0","42.2","47.0","7.2","1.2","16","1","17","17","19","15","5","1","4","1","0","0","1","2","6","8","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","295","7009","SURVEY OF HIP HOP","Orejuela,Fernando","86","96","2.979","3.027","0","31.4","50.0","10.5","3.5","14","4","9","14","11","22","10","4","5","0","3","0","0","4","4","6","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","337","10328","SOUL REVUE ADV STU PRACT","Strong Jr,James Augustas","6","8","4","3.158","0","100.0","0.0","0.0","0.0","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","338","10329","AF AM DANCE CO ADV STDIES PRAC","Berry Jr,Stafford C","10","12","4","2.984","0","100.0","0.0","0.0","0.0","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","339","10330","AACE ADV STU AND PRACT","Wise,Raymond","12","17","3.725","3.051","7.1","75.0","25.0","0.0","0.0","5","5","2","2","1","2","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","1","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","352","29814","AFRI AM ART II:AFRI AM ARTISTS","Wolfskill,Phoebe","28","29","2.743","2.923","0","21.4","46.4","21.4","10.7","1","0","4","2","4","6","3","1","1","4","1","1","1","0","1","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","356","4439","AFRICAN-AMERICAN HISTORY II","Williams,Jakobi","34","41","2.844","2.795","10.5","20.6","47.1","29.4","2.9","7","0","5","2","2","7","7","7","2","1","0","1","0","0","4","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","380","5369","CONTEMP BLACK AMER WRITING","Amoah-Ramey,Nana Abena Dansowaa","24","28","3.421","3.045","8","62.5","20.8","16.7","0.0","4","1","8","6","1","3","1","3","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","8W2","Eight Week - Second","AAAD","AAAD-A","382","33230","BLACK COMM, LAW, & SOC CHANGE","Motley,Frank","17","26","3.024","2.587","10.5","41.2","47.1","0.0","0.0","11","2","1","4","3","4","1","0","0","0","0","0","0","2","2","7","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","386","29815","BLACK FEMINIST PERSPECTIVES","Wester,Maisha","34","41","2.482","2.909","0","20.6","26.5","38.2","11.8","8","2","1","4","2","2","5","5","5","3","3","1","0","1","3","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","398","11460","ADV TPCS IN SOCIAL&HIST AAADS","Hamilton Abegunde,Maria Eliza","9","12","3.967","3.364","30","100.0","0.0","0.0","0.0","3","5","3","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","8W2","Eight Week - Second","AAAD","AAAD-A","398","35748","ADV TPCS IN SOCIAL&HIST AAADS","Smith,Candis D","5","8","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","8W2","Eight Week - Second","AAAD","AAAD-A","399","7387","ADV TPCS ARTS&HUMANITIES AAADS","Wise,Raymond","18","30","3.472","2.762","4.8","77.8","5.6","11.1","5.6","12","7","2","5","0","1","0","1","1","0","0","0","1","0","3","9","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","420","10178","TRANSFORMNG DIV COMM&SOCIETIES","Calloway-Thomas,Carolyn","5","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","481","11288","RACISM AND THE LAW","Motley,Frank","22","34","3.309","2.757","0","50.0","45.5","0.0","0.0","13","3","2","6","4","4","2","0","0","0","0","0","0","1","5","6","1","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","499","4434","HONORS THESIS","Calloway-Thomas,Carolyn","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","561","9102","AFRO-AMERICAN AUTOBIOGRAPHY","Amoah-Ramey,Nana Abena Dansowaa","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","590","12746","SPECIAL TOPICS AFRO-AMER STDS","Hamilton Abegunde,Maria Eliza","5","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","599","6791","MA THESIS RESEARCH","Calloway-Thomas,Carolyn","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","606","33644","RACE AND GLOBAL CITY, PART II","Williams,Jakobi","8","8","3.5","3.719","87.5","50.0","50.0","0.0","0.0","0","0","3","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","620","10179","TRANSFORMING DIVIDED COMM&SOC","Calloway-Thomas,Carolyn","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","689","4436","INDEP. PROG. IN BLK LITERATURE","Calloway-Thomas,Carolyn","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","690","29733","CORE RDGS IN AFRO-AMER STUDIES","Grim,Valerie","5","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","698","4437","FIELD STUDY SEMINAR","Calloway-Thomas,Carolyn","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-A","899","6582","PHD DISSERTATION RESEARCH","Calloway-Thomas,Carolyn","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-G","901","6583","ADVANCED RESEARCH","Calloway-Thomas,Carolyn","1","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-X","490","10333","INDIV READ IN AFR AMER STUDIES","Calloway-Thomas,Carolyn","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAAD","AAAD-X","490","10335","INDIV READ IN AFR AMER STUDIES","Calloway-Thomas,Carolyn","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","500","32937","TOPICS IN ARTS ADMINISTRATION","Herzig,Monika Gm","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","500","35299","TOPICS IN ARTS ADMINISTRATION","Rushton,Michael","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","504","9486","ARTS ORGS IN PUBL & PRIVT SECT","Rushton,Michael","25","27","3.728","3.783","88.5","80.0","20.0","0.0","0.0","2","0","15","5","1","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","506","31905","CURATING IN GALLERIES & MUSEUM","Lewis,Frank","13","13","3.723","3.771","84.6","76.9","23.1","0.0","0.0","0","1","6","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","508","32975","PERFORMING ARTS ORG MANAGEMENT","Kuhar,Ursula Maria","25","26","3.732","3.851","48","80.0","16.0","0.0","4.0","1","7","11","2","3","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","530","9487","AUDIENCE DEV & MRKTG THE ARTS","Woronkowicz,Joanna","36","36","3.928","3.801","80.6","94.4","5.6","0.0","0.0","0","16","14","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","550","1497","PRACTICUM IN ARTS ADMIN","Starnes,Megan R","0","26","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","550","31894","PRACTICUM IN ARTS ADMIN","Starnes,Megan R","0","11","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","8W2","Eight Week - Second","AADM","AADM-Y","558","31907","FUND DEV FOR NONPROFIT ORGS","Gahl-Mills,Karen","27","31","3.841","3.698","72.4","85.2","14.8","0.0","0.0","4","1","17","5","4","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","559","7438","PUBLIC POLICY AND THE ARTS","Rushton,Michael","9","9","3.811","3.819","55.6","77.8","22.2","0.0","0.0","0","4","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AADM","AADM-Y","750","1499","INTERNSHIP IN ARTS ADMIN","Redman,Miranda Darlene","10","10","4","3.872","100","100.0","0.0","0.0","0.0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAST","AAST-A","101","8832","INTR TO ASIAN AMERICAN STUDIES","Kwong,Lisa","40","44","3.885","3.146","0","90.0","10.0","0.0","0.0","4","16","14","6","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAST","AAST-A","300","10323","TPCS IN ASIAN AMERICAN STUDIES","Chan,Roy Y","22","25","3.041","3.018","0","68.2","13.6","0.0","0.0","7","5","4","6","0","2","1","0","0","0","0","0","0","4","1","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AAST","AAST-A","320","29592","ADV TOPICS IN ASIAN AMER LIT","Wu,Cynthia","10","10","3.58","3.139","0","80.0","10.0","10.0","0.0","0","3","2","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","ABEH","ABEH-A","200","8753","ANIMAL BEHAVIOR WORKSHOP","Smith,Adam Ray","18","20","3.817","3.223","94.7","83.3","16.7","0.0","0.0","2","6","7","2","2","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","ABEH","ABEH-A","400","13418","ADV WORKSHOP IN ANIMAL BEHAVR","Smith,Adam Ray","16","17","3.394","3.116","75","62.5","25.0","6.3","0.0","2","5","5","0","1","3","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","ABEH","ABEH-A","401","11263","TOPICS IN ANIMAL BEHAVIOR","Hurley,Laura M.","11","13","3.436","3.096","90.9","81.8","0.0","9.1","9.1","2","2","4","3","0","0","0","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","ABEH","ABEH-A","501","11376","SEM INTEG STDY OF ANM BEH","Hurley,Laura M.","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","ABEH","ABEH-X","473","4589","ANIMAL BEHAVIOR INTERNSHIP","Smith,Adam Ray","0","9","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AERO","AERO-A","102","1500","THE AIR FORCE TODAY II","Schimp,Dustin Tyler","14","20","3.836","3.373","0","85.7","14.3","0.0","0.0","6","7","3","2","1","1","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AERO","AERO-A","102","32759","THE AIR FORCE TODAY II","Schimp,Dustin Tyler","11","13","3.773","3.189","0","90.9","9.1","0.0","0.0","2","3","3","4","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AERO","AERO-A","202","1503","THE DEV OF AIR POWER II","Callaway,Russell C.","9","14","4","3.321","0","100.0","0.0","0.0","0.0","5","6","3","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AERO","AERO-A","302","1506","AIR FORCE MGMT & LEADERSHIP II","Heil,Matthew S.","6","6","3.783","3.481","0","83.3","16.7","0.0","0.0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AERO","AERO-A","402","1509","NTL SEC FRC IN CONT AM SOC II","Callaway,Russell C.","3","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-A","500","6184","ADV TOPICS IN AFRICAN STUDIES","Hanson,John Henry","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-A","651","4934","IND RESEARCH/DIRECTED READINGS","Hanson,John Henry","1","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-A","731","4999","SEMINAR ON CONTEMPORARY AFRICA","Adesokan,Akinwumi","3","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-B","102","4411","ELEMENTARY BAMANA II","Sow,Amadou Beidy","19","20","3.847","3.122","0","89.5","10.5","0.0","0.0","1","0","13","4","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-B","202","2907","INTERMEDIATE BAMANA II","Sow,Amadou Beidy","25","28","3.804","3.129","0","84.0","16.0","0.0","0.0","3","0","16","5","2","2","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-B","302","2908","ADVANCED BAMANA II","Sow,Amadou Beidy","15","15","3.96","2.782","0","100.0","0.0","0.0","0.0","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-B","602","6181","INTERMEDIATE BAMANA II","Sow,Amadou Beidy","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-K","102","4334","ELEMENTARY AKAN II","Adu-Amankwah,David","5","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-K","202","10840","INTERMEDIATE AKAN II","Adu-Amankwah,David","8","8","2.75","2.867","0","37.5","25.0","12.5","25.0","0","0","2","1","1","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-K","702","4907","ADVANCED AKAN II","Adu-Amankwah,David","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-07-2019",
"Spring 2019","4192","8W2","Eight Week - Second","AFRI","AFRI-L","100","12974","TOPICS IN AFRI SOCIETY&CULTURE","Adu-Amankwah,David","19","31","3.174","2.756","0","47.4","26.3","21.1","5.3","12","0","8","1","3","2","0","0","3","1","0","1","0","0","2","9","1","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-L","100","30282","TOPICS IN AFRI SOCIETY&CULTURE","Martinez-Ruiz,Barbaro","8","21","3.175","2.833","0","50.0","25.0","25.0","0.0","13","2","1","1","0","1","1","1","0","1","0","0","0","0","3","10","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","8W1","Eight Week - First","AFRI","AFRI-L","100","6019","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","54","78","3.848","3.195","0","90.7","5.6","3.7","0.0","24","25","18","6","1","1","1","2","0","0","0","0","0","0","5","19","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","8W2","Eight Week - Second","AFRI","AFRI-L","100","6981","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","56","71","3.532","2.737","0","50.0","50.0","0.0","0.0","15","0","10","18","25","2","1","0","0","0","0","0","0","0","2","11","2","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","AFRI","AFRI-L","232","7445","CONTEMPORARY AFRICA","Henriques,Jonathan Joseph","24","40","3.183","3.265","0","29.2","62.5","8.3","0.0","16","1","2","4","4","7","4","2","0","0","0","0","0","0","6","10","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","8W2","Eight Week - Second","AFRI","AFRI-L","400","30115","TOPICS IN AFRICAN STUDIES","Schleicher,Antonia Yetunde","9","15","3.189","2.824","0","33.3","55.6","11.1","0.0","6","0","1","2","2","2","1","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-07-2019",
