"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2015","4152","8W2","Eight Week - Second","AAAD","AAAD-A","479","25991","CONTEMPORARY BLACK POETRY","McElroy,Frederick L.","12","21","3.483","2.476","27.8","58.3","41.7","0.0","0.0","9","0","1","6","3","1","1","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","481","22071","RACISM AND THE LAW","Motley,Frank","19","23","3.016","2.75","18.2","36.8","26.3","36.8","0.0","4","0","3","4","1","1","3","7","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","495","20435","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","3","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","556","27005","RACE&CULTURE-AFRICAN DIASPORA","Grim,Valerie","7","7","3.957","3.775","57.1","100.0","0.0","0.0","0.0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","599","25631","MA THESIS RESEARCH","Grim,Valerie","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","669","20438","INDEP PROJ BLACK SOCIAL ISSUES","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","8W2","Eight Week - Second","AAAD","AAAD-A","679","26880","CONTEMPORARY BLACK POETRY","McElroy,Frederick L.","2","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","694","29411","THE ARTS IN AFRC AM&AFRC DIASP","Wolfskill,Phoebe","3","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","697","35185","SPECIAL TOPICS IN AAADS","Li,Stephanie Sheu-Jing","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","698","20440","FIELD STUDY SEMINAR","Grim,Valerie","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-A","899","25137","PHD DISSERTATION RESEARCH","Grim,Valerie","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAAD","AAAD-G","901","25138","ADVANCED RESEARCH","Grim,Valerie","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","500","26372","TOPICS IN ARTS ADMINISTRATION","Lewis,Frank","1","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","500","30775","TOPICS IN ARTS ADMINISTRATION","Rushton,Michael","40","41","3.928","3.747","75.6","95.0","5.0","0.0","0.0","1","5","28","5","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","500","33331","TOPICS IN ARTS ADMINISTRATION","Preston,Corinne Teresa","9","9","3.678","3.701","55.6","77.8","22.2","0.0","0.0","0","0","4","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","505","22064","PROGRAMMNG THE PERFORMING ARTS","Herzig,Monika Gm","6","7","3.9","3.85","0","100.0","0.0","0.0","0.0","1","1","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","515","27029","FINANCIAL MANAGEMENT FOR ARTS","Harbison,Stephanie Leigh","35","37","3.371","3.72","74.3","54.3","37.1","8.6","0.0","2","2","7","10","4","7","2","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","522","30023","IT APPLICATIONS FOR THE ARTS","Payne,Christopher J","12","14","3.758","3.589","84.6","83.3","16.7","0.0","0.0","2","0","8","2","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","550","16377","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","24","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","559","27038","PUBLIC POLICY AND THE ARTS","Wilkerson,Michael Neil","11","14","3.882","3.68","36.4","90.9","9.1","0.0","0.0","3","0","8","2","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","690","16378","INDPT STUDY IN ARTS ADMIN","Rushton,Michael","3","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AADM","AADM-Y","750","16379","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","17","17","4","3.754","88.2","100.0","0.0","0.0","0.0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAST","AAST-A","101","33293","INTR TO ASIAN AMERICAN STUDIES","Kwong,Lisa","24","52","3.496","2.931","0","54.2","37.5","8.3","0.0","28","0","8","5","8","1","0","0","2","0","0","0","0","0","11","17","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAST","AAST-A","201","30030","ASIAN DIASPORA EXPERIENCE","Ellapen,Jordache Abner","15","41","3.547","2.626","0","66.7","33.3","0.0","0.0","26","0","2","8","2","3","0","0","0","0","0","0","0","0","6","20","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AAST","AAST-A","499","23616","CAPSTONE SEM-ASIAN AMR STUDIES","Wu,Ellen Dionne","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ABEH","ABEH-A","200","32800","ANIMAL BEHAVIOR WORKSHOP","Smith,G Troy","34","36","3.362","3.058","71.4","58.8","29.4","5.9","0.0","4","2","14","4","5","4","1","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ABEH","ABEH-A","400","32798","ADV WORKSHOP IN ANIMAL BEHAVR","Smith,G Troy","6","7","4","3.146","66.7","100.0","0.0","0.0","0.0","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ABEH","ABEH-A","401","32790","TOPICS IN ANIMAL BEHAVIOR","Schoenemann,P. Thomas","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ABEH","ABEH-A","401","32794","TOPICS IN ANIMAL BEHAVIOR","Hurley,Laura M.","5","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ABEH","ABEH-A","495","20672","ANIMAL BEHAVIOR INTERNSHIP","Smith,G Troy","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ABEH","ABEH-A","501","32796","SEM INTEG STDY OF ANM BEH","Hurley,Laura M.","3","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AERO","AERO-A","102","16381","THE AIR FORCE TODAY II","Hoadley,Michael A.","12","13","3.867","2.931","0","91.7","8.3","0.0","0.0","1","6","2","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AERO","AERO-A","202","16384","THE DEV OF AIR POWER II","Frierson,Roy","12","13","4","3.425","0","100.0","0.0","0.0","0.0","1","10","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AERO","AERO-A","302","16387","AIR FORCE MGMT & LEADERSHIP II","Muerle,Derek","6","7","3.783","3.315","0","83.3","16.7","0.0","0.0","1","0","4","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AERO","AERO-A","402","16390","NTL SEC FRC IN CONT AM SOC II","Hoadley,Michael A.","6","6","3.833","3.26","0","83.3","16.7","0.0","0.0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AFRI","AFRI-A","500","24449","ADV TOPICS IN AFRICAN STUDIES","Obeng,Samuel Gyasi","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AFRI","AFRI-A","650","33289","INTERDISCIPLINARY RESRCH MTHDS","Grosz-Ngate',Maria","4","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AFRI","AFRI-A","651","21695","IND RESEARCH/DIRECTED READINGS","Obeng,Samuel Gyasi","0","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AFRI","AFRI-A","731","21806","SEMINAR ON CONTEMPORARY AFRICA","McNaughton,Patrick R.","8","8","3.875","3.843","37.5","87.5","12.5","0.0","0.0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AFRI","AFRI-A","732","22654","BIBLIOG OF SUB-SAHARAN AFRICA","Frank Wilson,Marion","5","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","8W1","Eight Week - First","AFRI","AFRI-L","100","23981","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","59","86","3.868","3.043","0","89.8","10.2","0.0","0.0","27","18","28","7","3","1","2","0","0","0","0","0","0","0","2","25","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","8W2","Eight Week - Second","AFRI","AFRI-L","100","25998","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","58","73","3.517","2.904","0","46.6","53.4","0.0","0.0","15","1","12","14","24","7","0","0","0","0","0","0","0","0","2","13","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","8W2","Eight Week - Second","AFRI","AFRI-L","100","25999","TOPICS IN AFRI SOCIETY&CULTURE","Adu-Amankwah,David","54","90","2.802","2.589","0","24.1","48.1","16.7","5.6","39","0","7","6","7","13","6","4","5","0","2","1","0","3","6","30","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","8W1","Eight Week - First","AFRI","AFRI-L","202","26811","OCCULTISM IN AFRICA","Adu-Amankwah,David","55","71","3.224","2.888","0","49.1","38.2","7.3","1.8","18","0","16","11","3","14","4","3","0","1","1","0","0","2","3","13","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AFRI","AFRI-L","232","27053","CONTEMPORARY AFRICA","Bentil-Mawusi,Nana Aba","28","39","3.371","3.113","0","50.0","39.3","10.7","0.0","11","6","5","3","3","5","3","1","2","0","0","0","0","0","1","10","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","8W2","Eight Week - Second","AFRI","AFRI-L","400","26012","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","58","82","3.928","3.102","0","94.8","5.2","0.0","0.0","24","32","18","5","2","0","1","0","0","0","0","0","0","0","2","22","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-C","181","33813","DESIGN: CREATIVE REVOLUTION","Wilson,Thomas Kelly","12","23","3.117","2.951","6.3","16.7","83.3","0.0","0.0","11","0","2","0","3","2","5","0","0","0","0","0","0","0","4","7","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-C","380","28623","TOPIC ISSUES:COMPREHNSV DESIGN","Embry,Mary Christine","10","12","4","3.314","80","100.0","0.0","0.0","0.0","2","3","7","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","NON","Non Standard Session","AMID","AMID-C","481","30037","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","19","23","3.532","3.046","55","57.9","42.1","0.0","0.0","4","0","6","5","2","6","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","NON","Non Standard Session","AMID","AMID-C","481","30045","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","9","11","3.933","3.021","50","100.0","0.0","0.0","0.0","2","0","7","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","NON","Non Standard Session","AMID","AMID-C","481","30052","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","13","18","3.377","3.077","60","53.8","38.5","0.0","0.0","6","0","6","1","4","1","0","0","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","NON","Non Standard Session","AMID","AMID-C","581","30073","ADV INT SEM - COMP DESIGN","Lair,Kevin Stanley","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","168","16393","INTERIOR DESIGN STUDIO 1","Wu,Jiangmei","18","26","2.8","2.968","15.8","50.0","22.2","5.6","5.6","11","0","4","5","4","0","0","0","1","0","0","0","1","3","1","7","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","191","30778","DESIGN STUDIES:FORM & FUNCTION","Smith,Kennon Michelle","24","32","3.6","3.197","33.3","62.5","37.5","0.0","0.0","8","0","9","6","5","3","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","201","28622","3D MODELING DSGN/DGTL FABRCTN","Racek,Jonathan","15","21","3.34","3.278","83.3","53.3","33.3","13.3","0.0","6","0","2","6","4","1","0","0","1","1","0","0","0","0","2","3","0","0","1","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","202","28621","INTERIOR VISUALIZATION","Wu,Jiangmei","14","20","3.721","3.178","58.8","78.6","21.4","0.0","0.0","6","1","6","4","2","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","263","25193","DESIGN METHODS","Mitchell,C. Thomas","4","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","263","32752","DESIGN METHODS","Mitchell,C. Thomas","13","13","3.646","3.181","92.3","69.2","30.8","0.0","0.0","0","6","1","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","264","26676","DIGITAL ARCHITECTURAL DRAWING","Joyner,Louis D.","18","22","3.672","3.282","65","72.2","27.8","0.0","0.0","4","0","7","6","4","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","272","16396","INTERIOR DESIGN STUDIO 3","Smith,Kennon Michelle","17","17","3.629","3.298","94.1","64.7","35.3","0.0","0.0","0","0","6","5","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","AMID","AMID-D","277","22657","MTLS & COMPONENTS OF INT DES","Joyner,Louis D.","17","17","3.382","3.298","94.1","52.9","41.2","5.9","0.0","0","0","6","3","1","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","NON","Non Standard Session","AMID","AMID-D","290","35386","SPEC TOPICS IN INTERIOR DESIGN","Racek,Jonathan","13","13","3.592","3.421","92.3","76.9","7.7","15.4","0.0","0","0","8","2","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","8W1","Eight Week - First","AMID","AMID-D","336","22873","LIGHTING INTERIOR SPACE 2","Shakespeare,Marie D","22","22","3.345","3.248","95.5","45.5","40.9","13.6","0.0","0","0","6","4","6","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
