"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Summer 2016","4165","6W1","Six Week - First","AAAD","AAAD-A","697","15420","SPECIAL TOPICS IN AAADS","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AAAD","AAAD-A","698","3515","FIELD STUDY SEMINAR","Grim,Valerie","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AAAD","AAAD-A","799","15785","STUDY&RESEARCH ABROAD IN AAADS","Grim,Valerie","4","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AAAD","AAAD-A","799","5473","STUDY&RESEARCH ABROAD IN AAADS","Grim,Valerie","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AAAD","AAAD-A","899","5435","PHD DISSERTATION RESEARCH","Grim,Valerie","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AAAD","AAAD-G","901","16234","ADVANCED RESEARCH","Calloway-Thomas,Carolyn","2","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AAAD","AAAD-X","490","14882","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","4W1","Four Week - First","AAAD","AAAD-X","490","16239","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","AADM","AADM-Y","550","2145","PRACTICUM IN ARTS ADMIN","Wilkerson,Michael Neil","0","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","AADM","AADM-Y","550","2146","PRACTICUM IN ARTS ADMIN","Wilkerson,Michael Neil","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","AADM","AADM-Y","690","7056","INDPT STUDY IN ARTS ADMIN","Wilkerson,Michael Neil","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","AADM","AADM-Y","750","2147","INTERNSHIP IN ARTS ADMIN","Wilkerson,Michael Neil","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","AADM","AADM-Y","750","2148","INTERNSHIP IN ARTS ADMIN","Wilkerson,Michael Neil","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","NS2","Non Standard Session 2","AADM","AADM-Y","750","7418","INTERNSHIP IN ARTS ADMIN","Starnes,Megan R","2","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","ABEH","ABEH-X","473","3802","ANIMAL BEHAVIOR INTERNSHIP","Smith,Adam Ray","0","11","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AFRI","AFRI-A","651","4254","IND RESEARCH/DIRECTED READINGS","Hanson,John Henry","1","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","4W1","Four Week - First","AFRI","AFRI-L","100","6666","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","9","13","3.833","2.798","0","100.0","0.0","0.0","0.0","4","0","4","5","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AFRI","AFRI-X","473","5298","INTERNSHIP IN AFRICAN STUDIES","Hanson,John Henry","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","AMID","AMID-D","290","6254","SPEC TOPICS IN INTERIOR DESIGN","Wu,Jiangmei","14","22","3.7","2.942","0","78.6","21.4","0.0","0.0","8","1","9","1","0","0","3","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AMID","AMID-D","485","16375","ADV SPECIAL TOPCS:INTER DESIGN","","13","13","3.608","3.548","0","76.9","23.1","0.0","0.0","0","0","0","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AMID","AMID-D","485","16376","ADV SPECIAL TOPCS:INTER DESIGN","","13","13","3.777","3.548","0","84.6","15.4","0.0","0.0","0","0","8","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AMID","AMID-D","485","16470","ADV SPECIAL TOPCS:INTER DESIGN","","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AMID","AMID-D","485","16471","ADV SPECIAL TOPCS:INTER DESIGN","","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","AMID","AMID-F","202","14799","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","11","11","3.545","2.768","0","63.6","27.3","9.1","0.0","0","5","1","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","AMID","AMID-F","203","14798","INTRODUCTORY TEXTILE SCIENCE","Matranga,Mary Jane","10","10","3.5","2.636","0","60.0","30.0","10.0","0.0","0","0","4","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","4W1","Four Week - First","AMID","AMID-F","340","13779","HISTORY OF FASHION","Hasty,Ashley","16","19","3.488","2.936","0","62.5","31.3","6.3","0.0","3","2","4","4","2","1","2","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","8W1","Eight Week - First","AMID","AMID-F","485","7370","ADV SPEC TOPICS:FASHION DESIGN","Akou,Heather Marie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","4W2","Four Week - Second","AMID","AMID-R","308","13778","BRAND MANAGEMENT & ADVERTISING","Hasty,Ashley","23","28","3.483","2.911","0","65.2","30.4","0.0","0.0","6","2","9","4","2","4","1","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","4W1","Four Week - First","AMID","AMID-R","409","14800","RETAIL INDUSTRY FIELD SEMINAR","Shaffer,Janis Lynn","12","12","4","3.43","0","100.0","0.0","0.0","0.0","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","4W1","Four Week - First","AMID","AMID-R","409","14801","RETAIL INDUSTRY FIELD SEMINAR","Christiansen,Deborah Lynn","13","13","3.931","3.516","0","100.0","0.0","0.0","0.0","0","1","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","AMID","AMID-R","409","4069","RETAIL INDUSTRY FIELD SEMINAR","","8","8","3.963","3.628","0","100.0","0.0","0.0","0.0","0","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","8W1","Eight Week - First","AMID","AMID-X","373","15099","INTERNSHIP IN PROF PRACTICE","Bomberger,David Rick","0","10","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","8W2","Eight Week - Second","AMID","AMID-X","373","5088","INTERNSHIP IN PROF PRACTICE","Shaffer,Janis Lynn","0","14","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","8W1","Eight Week - First","AMID","AMID-X","373","5512","INTERNSHIP IN PROF PRACTICE","Bomberger,David Rick","0","12","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","AMST","AMST-A","100","5513","WHAT IS AMERICA?","Halloran,Vivian","110","136","3.541","3.15","0.9","65.5","26.4","7.3","0.0","27","10","47","15","14","8","7","4","3","1","0","0","0","1","2","23","0","0","1","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","4W1","Four Week - First","AMST","AMST-A","200","6427","COMPARATIVE AMER IDENTITIES","Mitchel,Courtney Hannah","12","14","3.642","2.792","0","75.0","16.7","8.3","0.0","2","5","3","1","0","1","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","4W2","Four Week - Second","AMST","AMST-A","200","6670","COMPARATIVE AMER IDENTITIES","Cruz Rios,Yari E","11","18","3.582","2.718","0","63.6","36.4","0.0","0.0","7","2","2","3","2","1","1","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","4W1","Four Week - First","AMST","AMST-G","753","15660","INDEPENDENT STUDY","Walters,Pamela B.","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","4W1","Four Week - First","AMST","AMST-G","753","6592","INDEPENDENT STUDY","Walters,Pamela B.","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","8W2","Eight Week - Second","ANAT","ANAT-A","215","2149","BASIC HUMAN ANATOMY","Dougherty,George S.","32","35","2.869","3.172","0","31.3","37.5","21.9","9.4","3","4","5","1","4","4","4","0","3","4","1","2","0","0","0","3","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","8W2","Eight Week - Second","ANAT","ANAT-A","215","4355","BASIC HUMAN ANATOMY","Dougherty,George S.","17","23","2.153","2.88","0","11.8","23.5","35.3","23.5","7","0","1","1","1","3","0","2","3","1","2","1","1","1","2","4","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","ANAT","ANAT-A","530","2152","SPECIAL TOPICS","O'Loughlin,Valerie D","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","ANAT","ANAT-A","800","2153","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","3","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ANTH","ANTH-A","107","7114","BECOMING HUMAN: EVOLUTION","Rollins,Amanda Ann","22","25","3.023","3.014","0","40.9","22.7","31.8","0.0","4","3","4","2","3","2","0","4","3","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-A","122","7244","INTERPERSONAL COMMUNICATION","Bradford,Lewis Addison","17","27","2.5","2.636","0","11.8","41.2","35.3","0.0","12","0","0","2","3","3","1","5","1","0","0","0","0","2","1","9","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","4W3","Four Week - Third","ANTH","ANTH-A","208","7417","ANTH:ARTS&EXPRESSIVE BEHAVIOR","Johnson Searcy,Julie","25","30","3.712","2.988","4","76.0","24.0","0.0","0.0","5","0","14","5","2","3","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-A","211","7287","ANTH: TOPICS IN THE SCIENCES","Krupa,Krystiana L","7","9","3.757","3.191","0","85.7","0.0","14.3","0.0","2","4","2","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","ANTH","ANTH-A","406","16396","FIELDWORK IN ANTHROPOLOGY","","14","14","3.979","3.402","0","100.0","0.0","0.0","0.0","0","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ANTH","ANTH-A","595","14494","GRADUATE READINGS IN ANTH","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-A","595","14495","GRADUATE READINGS IN ANTH","Sept,Jeanne M","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-A","595","14502","GRADUATE READINGS IN ANTH","Sept,Jeanne M","4","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ANTH","ANTH-A","800","2161","RESEARCH","Sept,Jeanne M","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-A","800","2162","RESEARCH","Sept,Jeanne M","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ANTH","ANTH-A","800","3639","RESEARCH","Sept,Jeanne M","0","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-A","800","3644","RESEARCH","Sept,Jeanne M","1","13","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ANTH","ANTH-B","200","3586","BIOANTHROPOLOGY","Cullin,Jennifer Michelle","11","12","2.982","2.836","16.7","36.4","36.4","27.3","0.0","1","0","3","1","0","3","1","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-B","200","3645","BIOANTHROPOLOGY","Leach,Savannah","7","11","2.943","2.374","0","28.6","42.9","14.3","14.3","4","0","0","2","3","0","0","0","1","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-G","901","15728","ADVANCED RESEARCH","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ANTH","ANTH-L","314","7202","PERFRMNCE AS COMMUNICATVE PRAC","Lepselter,Susan Claudia","10","11","3.56","2.929","30","60.0","30.0","10.0","0.0","1","3","3","0","1","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","ANTH","ANTH-OS","100","16488","UNDISTRIBUTED OVERSEAS STUDY","","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W2","Six Week - Second","ANTH","ANTH-X","477","14556","FIELDWORK IN ANTHROPOLOGY","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ANTH","ANTH-X","478","14617","FIELD STUDY IN ANTHROPOLOGY","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","NS2","Non Standard Session 2","ANTH","ANTH-X","480","14726","FIELDWORK IN ARCHAEOLOGY","Scheiber,Laura Lee","3","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ARTH","ARTH-A","102","14735","RENAISSANCE THROUGH MODERN ART","Horne,Martin","8","9","3.2","2.906","0","37.5","37.5","25.0","0.0","1","1","1","1","1","2","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ARTH","ARTH-A","226","14736","SURVEY OF MEDIEVAL ART","Forstall,Charlotte Lynn","15","17","3.293","2.941","0","66.7","0.0","33.3","0.0","2","3","5","2","0","0","0","2","1","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","09-16-2016",
"Summer 2016","4165","6W1","Six Week - First","ARTH","ARTH-A","233","13835","REN/BROQUE ART ITALY 1250-1700","Salvati,Jonathan David","11","12","3.391","3.081","0","54.5","36.4","0.0","9.1","1","3","3","0","2","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","09-16-2016",
"Summer 2016","4165","1","Regular Academic Session","ARTH","ARTH-A","396","16479","FOREIGN STDY IN HISTORY OF ART","","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-16-2016",
