"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Summer 2018","4185","6W1","Six Week - First","AMST","AMST-G","901","14790","ADVANCED RESEARCH","Halloran,Vivian","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","8W2","Eight Week - Second","ANAT","ANAT-A","215","3735","BASIC HUMAN ANATOMY","Dougherty,George S.","31","38","2.913","3.19","0","29.0","45.2","16.1","6.5","8","1","4","4","5","6","3","1","4","0","2","0","0","1","3","4","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","8W2","Eight Week - Second","ANAT","ANAT-A","215","5456","BASIC HUMAN ANATOMY","Dougherty,George S.","19","24","3.195","3.287","0","47.4","31.6","15.8","5.3","5","3","1","5","3","3","0","2","0","1","0","1","0","0","3","2","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","1","Regular Academic Session","ANAT","ANAT-A","800","3739","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","2","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","ANTH","ANTH-A","107","7507","BECOMING HUMAN: EVOLUTION","Higelin Ponce de Leon,Ricardo","11","14","3.818","2.884","0","81.8","18.2","0.0","0.0","3","2","6","1","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","ANTH","ANTH-A","122","7574","INTERPERSONAL COMMUNICATION","Knipp,Steven","22","33","3.132","2.987","4.3","40.9","45.5","4.5","0.0","13","4","5","0","5","4","1","0","0","1","0","0","0","2","1","10","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","4W3","Four Week - Third","ANTH","ANTH-A","208","7667","ANTH:ARTS&EXPRESSIVE BEHAVIOR","Drane,Leslie Elizabeth","22","32","3.214","2.924","4.2","50.0","31.8","13.6","0.0","11","7","3","1","3","0","4","1","2","0","0","0","0","1","2","8","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","ANTH","ANTH-A","211","7599","ANTH: TOPICS IN THE SCIENCES","Newell,Savannah Garrett Leach","11","11","3.464","3.219","0","72.7","9.1","18.2","0.0","0","2","2","4","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","ANTH","ANTH-A","595","7944","GRADUATE READINGS IN ANTH","Sept,Jeanne M","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","ANTH","ANTH-A","595","7945","GRADUATE READINGS IN ANTH","Sept,Jeanne M","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","ANTH","ANTH-A","800","3740","RESEARCH","Sept,Jeanne M","1","8","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","ANTH","ANTH-A","800","3741","RESEARCH","Sept,Jeanne M","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","ANTH","ANTH-A","800","4916","RESEARCH","Sept,Jeanne M","0","9","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","ANTH","ANTH-A","800","4917","RESEARCH","Sept,Jeanne M","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","ANTH","ANTH-B","200","4886","BIOANTHROPOLOGY","Cullin,Jennifer Michelle","12","12","3.317","3.193","0","50.0","41.7","8.3","0.0","0","0","2","4","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","1","Regular Academic Session","ANTH","ANTH-G","901","14829","ADVANCED RESEARCH","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","OVS","Overseas Study","ANTH","ANTH-OS","100","15479","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","OVS","Overseas Study","ANTH","ANTH-OS","100","15521","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","ANTH","ANTH-X","478","7991","FIELD STUDY IN ANTHROPOLOGY","Sept,Jeanne M","1","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","4W2","Four Week - Second","ANTH","ANTH-X","480","13100","FIELDWORK IN ARCHAEOLOGY","Watts,Elizabeth Lorraine","7","7","4","3.201","71.4","100.0","0.0","0.0","0.0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","NS2","Non Standard Session 2","ANTH","ANTH-X","480","8019","FIELDWORK IN ARCHAEOLOGY","Scheiber,Laura Lee","7","7","4","2.956","28.6","100.0","0.0","0.0","0.0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","ANTH","ANTH-X","490","7974","INDIVIDUAL READINGS IN ANTH","Sept,Jeanne M","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","ARTH","ARTH-A","102","8026","RENAISSANCE THROUGH MODERN ART","Hennessey,Erin Nicole","16","18","3.106","3.053","0","50.0","31.3","6.3","6.3","3","1","5","2","2","2","1","0","0","1","1","0","0","1","0","2","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","OVS","Overseas Study","ARTH","ARTH-A","396","8700","FOREIGN STDY IN HISTORY OF ART","","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","1","Regular Academic Session","ARTH","ARTH-A","879","14613","DOCTORAL DISSERTATION","Rothstein,Bret","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","1","Regular Academic Session","ARTH","ARTH-G","901","14768","ADVANCED RESEARCH","Rothstein,Bret","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","NS2","Non Standard Session 2","ASCS","ASCS-X","373","13904","INTERNSHIP: THRY INTO PRACTICE","Zuschlag,Justin S","0","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","NS2","Non Standard Session 2","ASCS","ASCS-X","373","7153","INTERNSHIP: THRY INTO PRACTICE","Zuschlag,Justin S","0","44","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","NS2","Non Standard Session 2","ASCS","ASCS-X","373","7154","INTERNSHIP: THRY INTO PRACTICE","Zuschlag,Justin S","0","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","NS2","Non Standard Session 2","ASCS","ASCS-X","375","13944","FULL-TIME INTERNSHIP","Zuschlag,Justin S","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","AST","AST-A","105","7812","STARS AND GALAXIES","Carr,David James","18","26","3.011","2.895","0","44.4","16.7","27.8","11.1","8","7","1","0","1","1","1","4","1","0","1","0","1","0","2","6","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","AST","AST-A","107","8322","THE ART OF ASTRONOMY","Smith,Nicholas John","55","84","2.473","2.883","0","21.8","36.4","20.0","10.9","35","2","6","4","6","10","4","2","8","1","3","1","2","6","10","19","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","AST","AST-A","107","8366","THE ART OF ASTRONOMY","Lambert,Ryan Adam","42","54","2.957","3.077","0","26.2","50.0","14.3","9.5","12","0","7","4","6","11","4","3","3","0","3","1","0","0","1","11","0","0","0","0","0","0","0","0","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","AST","AST-A","890","3746","INTRODUCTION TO RESEARCH","Rhode,Katherine L","0","7","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","AST","AST-A","890","3747","INTRODUCTION TO RESEARCH","Rhode,Katherine L","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","AST","AST-A","890","3748","INTRODUCTION TO RESEARCH","Rhode,Katherine L","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","AST","AST-A","899","3750","RESEARCH","Rhode,Katherine L","0","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W1","Six Week - First","AST","AST-A","899","3751","RESEARCH","Rhode,Katherine L","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","6W2","Six Week - Second","AST","AST-A","899","3752","RESEARCH","Rhode,Katherine L","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","4W2","Four Week - Second","BIOC","BIOC-B","880","15273","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","1","Regular Academic Session","BIOC","BIOC-B","880","3755","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","14","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","4W3","Four Week - Third","BIOC","BIOC-B","880","6499","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
"Summer 2018","4185","8W1","Eight Week - First","BIOC","BIOC-B","880","7178","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-07-2018",
