"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","100","20747","AFRICAN AMERICAN DANCE COMPANY","Rosa,Iris","20","23","3.985","2.708","0","100.0","0.0","0.0","0.0","3","5","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","110","20748","AFRICAN AMERCN CHORAL ENSEMBLE","Wise,Raymond","30","44","3.647","2.78","2.5","66.7","33.3","0.0","0.0","14","0","12","8","6","4","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","5","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","120","20749","SOUL REVUE","Cooper,Tyron","19","21","4","2.906","0","100.0","0.0","0.0","0.0","2","17","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","150","20750","SURV CULTR OF BLACK AMERICANS","McElroy,Frederick L.","170","207","2.695","2.909","0","25.9","37.6","21.8","10.0","45","2","24","18","24","30","10","14","11","12","5","6","6","8","11","26","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","156","28338","JIM CROW AND APARTHEID","Stanfield,John H.","25","48","3.016","2.95","0","40.0","36.0","16.0","4.0","24","3","4","3","1","6","2","2","2","0","0","1","0","1","9","13","1","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","169","25832","INTRO TO AFRICAN AMERICAN LIT","Comer,Nandi Njeri-Ayinde","25","46","3.588","2.963","0","76.0","16.0","4.0","0.0","22","5","11","3","2","2","0","0","1","0","0","0","0","1","9","12","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","265","20755","MODRN SPORTS & AFRO-AMER EXPER","Sailes,Gary A.","179","196","3.445","2.826","0.5","59.2","30.7","7.8","1.7","18","35","40","31","26","19","10","5","7","2","2","0","1","1","6","10","0","0","1","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","278","25204","CONTEMPORARY BLACK FILM","Horsley,Marsha Nicole","28","42","3.782","2.984","5.7","96.4","3.6","0.0","0.0","14","1","9","17","0","1","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","295","27150","SURVEY OF HIP HOP","Orejuela,Fernando","88","107","2.936","2.967","0","28.4","48.9","18.2","1.1","22","4","9","12","12","18","13","7","3","6","0","1","0","3","1","16","1","0","1","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","299","34367","SPEC TPC ARTS&HUMANITIES AAADS","Bailey,Marlon M","2","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AAAD","AAAD-A","299","35204","SPEC TPC ARTS&HUMANITIES AAADS","Wester,Maisha","11","22","1.545","2.506","5.3","9.1","18.2","9.1","45.5","13","1","0","0","1","0","1","1","0","0","1","2","2","2","7","3","0","0","1","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","345","29304","HIP HOP MUSIC AND CULTURE","Orejuela,Fernando","8","13","3.25","2.967","20","50.0","37.5","0.0","12.5","5","0","3","1","1","1","1","0","0","0","1","0","0","0","2","3","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","350","29305","BLACK ATLANTIC","Craig,Byron B","34","43","3.512","2.668","0","67.6","26.5","0.0","2.9","10","4","9","10","8","1","0","0","0","0","0","1","0","1","1","8","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","356","20772","AFRICAN-AMERICAN HISTORY II","Smith,April Faye","35","42","3.52","2.57","5","82.9","5.7","2.9","2.9","9","13","11","5","0","2","0","0","0","1","0","1","0","2","5","2","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","380","23214","CONTEMP BLACK AMER WRITING","McElroy,Frederick L.","25","35","3.524","3.098","0","56.0","44.0","0.0","0.0","10","0","4","10","9","0","2","0","0","0","0","0","0","0","0","9","1","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","398","32857","ADV TPCS IN SOCIAL&HIST AAADS","Stanfield,John H.","3","8","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AAAD","AAAD-A","399","22949","ADV TPCS ARTS&HUMANITIES AAADS","Rosa,Iris","25","31","3.152","2.736","0","40.0","40.0","20.0","0.0","6","3","2","5","3","6","1","1","2","2","0","0","0","0","0","5","0","0","1","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AAAD","AAAD-A","399","28758","ADV TPCS ARTS&HUMANITIES AAADS","Wise,Raymond","6","14","3.667","2.763","0","66.7","33.3","0.0","0.0","8","0","2","2","2","0","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","399","29308","ADV TPCS ARTS&HUMANITIES AAADS","Wester,Maisha","6","9","2.55","2.682","11.1","33.3","16.7","33.3","0.0","4","1","0","1","1","0","0","1","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AAAD","AAAD-A","399","34319","ADV TPCS ARTS&HUMANITIES AAADS","Wolfskill,Phoebe","11","22","1.945","2.423","0","0.0","45.5","27.3","9.1","13","0","0","0","1","2","2","0","2","1","0","1","0","2","0","11","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","399","34588","ADV TPCS ARTS&HUMANITIES AAADS","Wolfskill,Phoebe","2","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AAAD","AAAD-A","479","27061","CONTEMPORARY BLACK POETRY","McElroy,Frederick L.","20","21","3.295","2.895","0","30.0","65.0","5.0","0.0","1","0","0","6","8","5","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","481","22529","RACISM AND THE LAW","Motley,Frank","17","25","3.218","2.85","10.5","29.4","64.7","5.9","0.0","8","1","2","2","4","3","4","1","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","486","20756","INTERNSHIP IN AAADS","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","495","20757","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","495","20760","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","495","20762","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","550","29329","BLACK ATLANTIC","Craig,Byron B","3","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","556","29338","RACE&CULTURE-AFRICAN DIASPORA","Grim,Valerie","3","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","580","23212","CONTEMPORARY BLK AMER WRITING","McElroy,Frederick L.","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","599","26570","MA THESIS RESEARCH","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","669","20768","INDEP PROJ BLACK SOCIAL ISSUES","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AAAD","AAAD-A","679","28698","CONTEMPORARY BLACK POETRY","McElroy,Frederick L.","2","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","689","20769","INDEP. PROG. IN BLK LITERATURE","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","692","34611","WR & LIT IN AFRC AM&AFRC DIASP","Townsend,Jacinda","5","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","697","34385","SPECIAL TOPICS IN AAADS","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","698","20770","FIELD STUDY SEMINAR","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","699","20771","INDPT PROJECT IN BLACK MUS","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-A","899","25950","PHD DISSERTATION RESEARCH","Grim,Valerie","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAAD","AAAD-G","901","25951","ADVANCED RESEARCH","Grim,Valerie","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","500","23803","TOPICS IN ARTS ADMINISTRATION","Payne,Christopher J","6","8","3.667","3.593","71.4","66.7","33.3","0.0","0.0","2","3","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","500","27785","TOPICS IN ARTS ADMINISTRATION","Lewis,Frank","7","7","3.757","3.73","71.4","71.4","28.6","0.0","0.0","0","0","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","505","22522","PROGRAMMNG THE PERFORMING ARTS","Herzig,Monika Gm","13","14","3.7","3.796","46.2","84.6","7.7","7.7","0.0","1","6","3","2","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","515","29365","FINANCIAL MANAGEMENT FOR ARTS","Wilkerson,Michael Neil","52","53","3.802","3.783","75.5","80.8","19.2","0.0","0.0","1","0","31","11","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","530","21849","AUDIENCE DEV & MRKTG THE ARTS","Woronkowicz,Joanna","45","48","3.578","3.756","78.3","57.8","42.2","0.0","0.0","3","1","15","10","11","7","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","550","16398","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","20","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","559","29375","PUBLIC POLICY AND THE ARTS","Wilkerson,Michael Neil","17","18","3.947","3.748","77.8","100.0","0.0","0.0","0.0","1","0","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","680","23228","READINGS IN ARTS ADMIN","Rushton,Michael","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","690","16399","INDPT STUDY IN ARTS ADMIN","Rushton,Michael","5","7","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AADM","AADM-Y","750","16400","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","18","19","4","3.605","100","100.0","0.0","0.0","0.0","1","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAST","AAST-A","101","26040","INTR TO ASIAN AMERICAN STUDIES","Flahault,Morgane","34","40","2.741","3.047","0","35.3","26.5","17.6","14.7","8","9","2","1","2","5","2","3","2","1","3","2","0","2","0","5","0","0","1","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AAST","AAST-A","300","29383","TPCS IN ASIAN AMERICAN STUDIES","Lee,Jennifer Catherine","7","10","2.571","2.719","0","42.9","28.6","0.0","0.0","5","0","2","1","1","1","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","ABEH","ABEH-A","495","21013","ANIMAL BEHAVIOR INTERNSHIP","Wellman,Cara Lynn","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","ABEH","ABEH-A","495","37202","ANIMAL BEHAVIOR INTERNSHIP","Wellman,Cara Lynn","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","ABEH","ABEH-A","501","16401","SEM INTEG STDY OF ANM BEH","Ketterson,Ellen D.","10","10","4","3.895","0","100.0","0.0","0.0","0.0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AERO","AERO-A","102","16402","THE AIR FORCE TODAY II","Turner,Jason M.","16","18","3.606","2.946","0","81.3","12.5","0.0","0.0","3","2","8","3","2","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AERO","AERO-A","202","16405","THE DEV OF AIR POWER II","Turner,Jason M.","0","9","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AERO","AERO-A","302","16408","AIR FORCE MGMT & LEADERSHIP II","Turner,Jason M.","7","8","3.914","3.324","0","100.0","0.0","0.0","0.0","1","0","5","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AERO","AERO-A","402","16411","NTL SEC FRC IN CONT AM SOC II","Turner,Jason M.","9","10","3.667","3.292","0","77.8","11.1","11.1","0.0","1","3","3","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AFRI","AFRI-A","500","25114","ADV TOPICS IN AFRICAN STUDIES","Obeng,Samuel Gyasi","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AFRI","AFRI-A","651","22115","IND RESEARCH/DIRECTED READINGS","Obeng,Samuel Gyasi","0","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AFRI","AFRI-A","732","23133","BIBLIOG OF SUB-SAHARAN AFRICA","Frank Wilson,Marion","7","8","4","3.87","0","100.0","0.0","0.0","0.0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","8W1","Eight Week - First","AFRI","AFRI-L","100","24615","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","107","125","3.941","2.984","0","94.4","5.6","0.0","0.0","18","56","43","2","2","3","1","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AFRI","AFRI-L","100","27068","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","53","68","3.632","2.886","0","71.7","28.3","0.0","0.0","15","0","15","23","10","3","2","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","8W1","Eight Week - First","AFRI","AFRI-L","100","27069","TOPICS IN AFRI SOCIETY&CULTURE","Adu-Amankwah,David","50","87","2.61","2.813","0","16.0","46.0","24.0","8.0","40","0","5","3","6","13","4","7","4","1","1","2","1","3","5","32","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AFRI","AFRI-L","202","28592","OCCULTISM IN AFRICA","Adu-Amankwah,David","61","105","3.103","2.991","0","27.9","49.2","23.0","0.0","44","0","13","4","14","13","3","5","8","1","0","0","0","0","2","42","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AFRI","AFRI-L","232","29390","CONTEMPORARY AFRICA","Dibaba,Assefa Tefera","32","44","3.647","3.249","0","65.6","34.4","0.0","0.0","12","6","15","0","0","10","1","0","0","0","0","0","0","0","1","11","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AFRI","AFRI-L","400","27084","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","170","195","3.779","2.914","0","83.5","16.5","0.0","0.0","25","27","76","39","13","9","6","0","0","0","0","0","0","0","1","24","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AMID","AMID-C","280","32825","INTRO TO COMPREHENSIVE DESIGN","Wilson,Thomas Kelly","4","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AMID","AMID-C","380","32829","TOPIC ISSUES:COMPREHNSV DESIGN","Embry,Mary Christine","5","6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-13-2014",
"Spring 2014","4142","8W2","Eight Week - Second","AMID","AMID-C","381","37243","TOPIC ISSUES IN COLLBRTV DSGN","Wilson,Thomas Kelly","14","17","3.05","2.597","53.3","7.1","85.7","0.0","0.0","4","0","0","1","10","2","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","NON","Non Standard Session","AMID","AMID-C","480","29406","SPEC PRBLMS:COMPREHENSV DESIGN","Lair,Kevin Stanley","6","8","3.9","2.968","16.7","100.0","0.0","0.0","0.0","2","0","4","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","NON","Non Standard Session","AMID","AMID-C","480","29414","SPEC PRBLMS:COMPREHENSV DESIGN","Lair,Kevin Stanley","9","11","3.644","2.922","30","77.8","22.2","0.0","0.0","2","1","2","4","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","NON","Non Standard Session","AMID","AMID-C","480","29423","SPEC PRBLMS:COMPREHENSV DESIGN","Lair,Kevin Stanley","9","13","3.811","2.805","44.4","77.8","22.2","0.0","0.0","4","0","6","1","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AMID","AMID-D","168","16414","INTERIOR DESIGN STUDIO 1","Wu,Jiangmei","19","24","3.189","2.852","4.5","42.1","42.1","10.5","0.0","6","0","5","3","5","1","2","2","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AMID","AMID-D","191","24063","DESIGN STUDIES:FORM & FUNCTION","Smith,Kennon Michelle","19","29","3.3","3.09","27.3","52.6","31.6","10.5","5.3","10","0","8","2","3","1","2","0","2","0","0","1","0","0","2","7","0","0","1","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AMID","AMID-D","192","29460","SUSTAINABLE DESIGN","Smith,Kennon Michelle","8","8","3.538","3.399","25","62.5","25.0","12.5","0.0","0","0","5","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AMID","AMID-D","201","32827","3D MODELING DSGN/DGTL FABRCTN","Racek,Jonathan","14","17","3.521","3.093","75","57.1","35.7","7.1","0.0","3","0","3","5","5","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AMID","AMID-D","202","32826","INTERIOR VISUALIZATION","Wu,Jiangmei","16","20","3.488","3.098","75","62.5","31.3","6.3","0.0","4","1","5","4","0","4","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-13-2014",
"Spring 2014","4142","1","Regular Academic Session","AMID","AMID-D","263","22344","DESIGN METHODS","Mitchell,C. Thomas","14","15","3.179","3.228","86.7","28.6","50.0","21.4","0.0","1","2","1","1","5","1","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-13-2014",
