"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Summer 2014","4145","1","Regular Academic Session","AAAD","AAAD-A","899","12069","PHD DISSERTATION RESEARCH","Grim,Valerie","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","AAAD","AAAD-G","901","16283","ADVANCED RESEARCH","Grim,Valerie","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","NS1","Non Standard Session 1","AADM","AADM-Y","500","15381","TOPICS IN ARTS ADMINISTRATION","Lewis,Frank","1","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AADM","AADM-Y","550","8115","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","10","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","AADM","AADM-Y","550","8116","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","NS1","Non Standard Session 1","AADM","AADM-Y","750","16959","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","0","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AADM","AADM-Y","750","8117","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","1","9","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","AADM","AADM-Y","750","8118","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","1","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","ABEH","ABEH-A","495","10104","ANIMAL BEHAVIOR INTERNSHIP","Wellman,Cara Lynn","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","8W1","Eight Week - First","ABEH","ABEH-A","495","13959","ANIMAL BEHAVIOR INTERNSHIP","Wellman,Cara Lynn","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","AFRI","AFRI-A","500","11890","ADV TOPICS IN AFRICAN STUDIES","Obeng,Samuel Gyasi","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","AFRI","AFRI-A","651","10669","IND RESEARCH/DIRECTED READINGS","Obeng,Samuel Gyasi","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","4W1","Four Week - First","AFRI","AFRI-L","100","11888","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","22","27","3.882","2.829","0","90.9","9.1","0.0","0.0","5","8","9","3","1","1","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","4W1","Four Week - First","AFRI","AFRI-L","202","11891","OCCULTISM IN AFRICA","Adu-Amankwah,David","22","28","3.15","2.792","0","36.4","50.0","9.1","0.0","7","1","5","2","5","4","2","0","2","0","0","0","0","1","1","5","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AMID","AMID-D","290","13237","SPEC TOPICS IN INTERIOR DESIGN","Racek,Jonathan","23","32","3.613","3.078","30.8","69.6","26.1","4.3","0.0","9","1","10","5","4","0","2","0","1","0","0","0","0","0","1","6","0","0","2","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AMID","AMID-F","301","14102","DRESS STUDIES:TPCS CLTRL ANLYS","Akou,Heather Marie","15","16","3.913","3.058","80","93.3","6.7","0.0","0.0","1","3","9","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","8W1","Eight Week - First","AMID","AMID-F","402","16087","CLLCTN MGMT-HIST TEXTLS&COSTMS","Richardson,Kelly Gallett","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","AMID","AMID-OS","100","17094","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","4W2","Four Week - Second","AMID","AMID-R","309","12540","STRATEGIES IN RETAIL PROMOTION","Hasty,Ashley","13","16","3.431","2.892","84.6","69.2","23.1","7.7","0.0","3","0","0","9","1","2","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","NS1","Non Standard Session 1","AMID","AMID-R","409","14105","RETAIL INDUSTRY FIELD SEMINAR","Shaffer,Janis Lynn","24","24","3.988","3.279","83.3","100.0","0.0","0.0","0.0","0","0","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","8W2","Eight Week - Second","AMID","AMID-Y","398","11614","INTERNSHIP IN PROF PRACTICE","Shaffer,Janis Lynn","0","26","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","8W1","Eight Week - First","AMID","AMID-Y","398","12181","INTERNSHIP IN PROF PRACTICE","Bomberger,David Rick","0","17","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","4W1","Four Week - First","AMST","AMST-A","100","12182","WHAT IS AMERICA?","Chambers,Alex","30","35","3.16","2.864","3.1","36.7","53.3","6.7","0.0","6","1","7","3","4","7","5","1","0","1","0","0","0","1","2","3","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","4W2","Four Week - Second","AMST","AMST-A","100","12572","WHAT IS AMERICA?","Schreiber,Holly E","24","28","2.892","2.637","0","41.7","33.3","12.5","0.0","7","0","4","6","3","3","2","3","0","0","0","0","0","3","3","1","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","4W1","Four Week - First","AMST","AMST-A","200","13475","COMPARATIVE AMER IDENTITIES","Reynolds,Caitlin","32","38","3.084","2.753","3","40.6","43.8","9.4","6.3","6","0","5","8","4","5","5","1","1","1","0","0","2","0","0","5","1","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","4W2","Four Week - Second","AMST","AMST-A","200","14108","COMPARATIVE AMER IDENTITIES","Kuhn,Jedediah Huggins","15","16","3.76","2.837","0","80.0","20.0","0.0","0.0","1","7","2","3","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","AMST","AMST-G","501","16188","PRACTICUM & TEACHING IN AMST","Halloran,Vivian","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","AMST","AMST-G","753","13889","INDEPENDENT STUDY","Halloran,Vivian","1","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","AMST","AMST-G","805","16424","PHD THESIS","Halloran,Vivian","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","8W2","Eight Week - Second","ANAT","ANAT-A","215","10808","BASIC HUMAN ANATOMY","Dougherty,George S.","32","40","2.634","3.013","0","25.0","34.4","21.9","6.3","12","3","3","2","8","2","1","4","3","0","2","0","0","4","6","2","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","8W2","Eight Week - Second","ANAT","ANAT-A","215","8119","BASIC HUMAN ANATOMY","Dougherty,George S.","38","41","2.771","3.154","0","39.5","23.7","21.1","5.3","7","5","6","4","2","5","2","5","1","2","2","0","0","4","1","2","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","ANAT","ANAT-A","800","8123","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ANTH","ANTH-A","105","13533","HUMAN ORIGINS & PREHISTORY","Konwest,Elizabeth Ryan","15","21","2.88","2.695","5.9","40.0","33.3","13.3","13.3","6","3","0","3","1","0","4","1","0","1","0","2","0","0","2","4","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","4W3","Four Week - Third","ANTH","ANTH-A","200","14111","TOPICS ANTH CULTURE AND SOC","Onur,Aynur","21","32","3.286","2.649","8.3","57.1","23.8","9.5","9.5","11","4","5","3","3","2","0","1","1","0","0","1","1","0","3","8","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","4W3","Four Week - Third","ANTH","ANTH-A","208","13534","ANTH:ARTS&EXPRESSIVE BEHAVIOR","Mitchell,Sarah Elaine Dillard","15","21","3.513","2.829","12.5","60.0","33.3","6.7","0.0","6","0","7","2","3","1","1","0","0","1","0","0","0","0","0","5","1","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ANTH","ANTH-A","408","8125","MUSEUM PRACTICUM","Jackson,Jason Baird","2","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ANTH","ANTH-A","495","8127","INDIVIDUAL READINGS IN ANTH","Tucker,Catherine M.","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","ANTH","ANTH-A","495","8128","INDIVIDUAL READINGS IN ANTH","Tucker,Catherine M.","4","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ANTH","ANTH-A","495","9851","INDIVIDUAL READINGS IN ANTH","Tucker,Catherine M.","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","ANTH","ANTH-A","495","9909","INDIVIDUAL READINGS IN ANTH","Tucker,Catherine M.","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ANTH","ANTH-A","800","8131","RESEARCH","Tucker,Catherine M.","0","8","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","ANTH","ANTH-A","800","8132","RESEARCH","Tucker,Catherine M.","1","7","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ANTH","ANTH-A","800","9906","RESEARCH","Tucker,Catherine M.","1","11","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","ANTH","ANTH-A","800","9911","RESEARCH","Tucker,Catherine M.","3","10","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ANTH","ANTH-B","200","9830","BIOANTHROPOLOGY","Olafardottir,Olof Dogg","18","19","3.139","2.707","10.5","38.9","44.4","16.7","0.0","1","3","3","1","0","5","3","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","ANTH","ANTH-B","200","9914","BIOANTHROPOLOGY","Rollins,Amanda Ann","21","28","3.276","2.668","0","57.1","28.6","9.5","0.0","8","2","5","5","2","4","0","0","1","1","0","0","0","1","0","7","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","ANTH","ANTH-B","405","12006","FIELD WORK IN BIOANTHROPOLOGY","Cook,Della C.","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","ANTH","ANTH-E","105","9912","CULTURE & SOCIETY","Sage,Clark Todd","8","11","3.638","2.547","0","87.5","0.0","12.5","0.0","3","1","4","2","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","ANTH","ANTH-E","421","17081","FOOD AND CULTURE","","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ANTH","ANTH-G","599","11839","THESIS RESEARCH","Tucker,Catherine M.","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","ANTH","ANTH-OS","100","17110","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","NS2","Non Standard Session 2","ANTH","ANTH-P","405","11594","FIELD WORK IN ARCHAEOLOGY","Alt,Susan M","9","10","3.833","3.501","80","100.0","0.0","0.0","0.0","1","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","NS2","Non Standard Session 2","ANTH","ANTH-P","405","9907","FIELD WORK IN ARCHAEOLOGY","Scheiber,Laura Lee","9","10","4","3.022","80","100.0","0.0","0.0","0.0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","ASCS","ASCS-Q","299","11918","MKTG YOURSELF FOR JOB SEARCH","Zuschlag,Justin S","1","15","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","ASCS","ASCS-Q","398","13977","INTERNSHIP: THRY INTO PRACTICE","Nickless,Janice Elaine","0","60","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","ASCS","ASCS-Q","398","13978","INTERNSHIP: THRY INTO PRACTICE","Nickless,Janice Elaine","0","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","ASCS","ASCS-W","498","13980","PART-TIME WORK ASSIGNMENT","Lloyd,Katie","0","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","1","Regular Academic Session","ASCS","ASCS-W","499","13981","WORK ASSIGNMENT","Lloyd,Katie","0","8","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AST","AST-A","100","15353","THE SOLAR SYSTEM","Lubell,Gabriel Michael","20","34","2.61","2.948","0","15.0","30.0","50.0","5.0","14","0","1","2","6","0","0","2","6","2","0","1","0","0","3","11","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AST","AST-A","100","8134","THE SOLAR SYSTEM","Pace,Cameron James","16","17","2.669","2.953","0","31.3","25.0","25.0","18.8","1","1","3","1","1","1","2","2","1","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","AST","AST-A","103","12184","SEARCH FOR LIFE THE UNIVERSE","Desai,Karna Mahadev","40","51","3.178","2.805","0","47.5","30.0","20.0","0.0","12","3","11","5","4","5","3","2","5","1","0","0","0","1","0","10","1","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AST","AST-A","105","15355","STARS AND GALAXIES","Richards,Emily","33","42","2.855","2.906","0","36.4","27.3","27.3","9.1","9","2","3","7","2","3","4","5","1","3","2","0","1","0","0","9","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","AST","AST-A","105","15356","STARS AND GALAXIES","Nault,Kristie Anne","19","23","2.832","2.953","0","31.6","47.4","10.5","0.0","6","0","3","3","2","4","3","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AST","AST-A","890","8141","INTRODUCTION TO RESEARCH","Mufson,Stuart Lee","0","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W2","Six Week - Second","AST","AST-A","890","8143","INTRODUCTION TO RESEARCH","Mufson,Stuart Lee","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
"Summer 2014","4145","6W1","Six Week - First","AST","AST-A","899","8145","RESEARCH","Mufson,Stuart Lee","0","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-19-2014",
