"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2014","4148","1","Regular Academic Session","AERO","AERO-A","401","6634","NATL SEC AFFRS/PREP ACTV DUTY","Hoadley,Michael A.","6","8","3.733","3.342","0","83.3","16.7","0.0","0.0","2","0","2","3","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AFRI","AFRI-A","500","15010","ADV TOPICS IN AFRICAN STUDIES","Grosz-Ngate',Maria","1","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AFRI","AFRI-A","500","36134","ADV TOPICS IN AFRICAN STUDIES","Obeng,Samuel Gyasi","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AFRI","AFRI-A","651","12654","IND RESEARCH/DIRECTED READINGS","Obeng,Samuel Gyasi","2","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-23-2015",
"Fall 2014","4148","8W2","Eight Week - Second","AFRI","AFRI-L","100","16497","TOPICS IN AFRI SOCIETY&CULTURE","Diouf,Fabienne Ngone","34","50","3.712","2.7","0","88.2","8.8","2.9","0.0","16","0","13","17","2","1","0","0","0","1","0","0","0","0","3","13","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","8W2","Eight Week - Second","AFRI","AFRI-L","100","16684","TOPICS IN AFRI SOCIETY&CULTURE","Lesetla II,Mpolokeng Victoria","37","48","3.176","2.812","0","40.5","48.6","5.4","2.7","12","0","6","9","7","6","5","1","1","0","1","0","0","1","0","11","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","8W1","Eight Week - First","AFRI","AFRI-L","100","16772","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","58","77","3.678","2.965","1.7","72.4","27.6","0.0","0.0","19","1","19","22","13","3","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AFRI","AFRI-L","100","35695","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","69","90","3.826","2.874","0","85.5","11.6","2.9","0.0","21","38","18","3","3","4","1","1","1","0","0","0","0","0","2","19","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","8W2","Eight Week - Second","AFRI","AFRI-L","102","30308","AKAN SOC LIFE & CLTR HERITAGE","Adu-Amankwah,David","40","61","3.133","2.691","0","45.0","37.5","10.0","0.0","24","0","13","5","8","4","3","2","1","1","0","0","0","3","3","18","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","8W1","Eight Week - First","AFRI","AFRI-L","202","17859","OCCULTISM IN AFRICA","Adu-Amankwah,David","51","73","3.306","2.805","2","58.8","21.6","15.7","3.9","22","0","18","12","4","6","1","3","3","2","1","0","1","0","0","22","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AFRI","AFRI-L","232","13712","CONTEMPORARY AFRICA","Bentil-Mawusi,Nana Aba","32","43","3.563","3.095","0","62.5","34.4","0.0","3.1","11","4","10","6","6","5","0","0","0","0","0","1","0","0","3","8","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AFRI","AFRI-L","400","16971","TOPICS IN AFRICAN STUDIES","Grosz-Ngate',Maria","11","36","2.145","2.533","0","9.1","36.4","18.2","27.3","26","0","1","0","1","1","2","0","2","0","3","0","0","1","9","16","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","8W2","Eight Week - Second","AFRI","AFRI-L","400","18425","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","70","90","3.933","3.032","0","94.3","4.3","1.4","0.0","20","52","13","1","2","1","0","0","1","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AMID","AMID-C","381","33244","TOPIC ISSUES IN COLLBRTV DSGN","Embry,Mary Christine","27","34","3.793","2.911","92.9","85.2","11.1","3.7","0.0","7","7","12","4","3","0","0","0","0","1","0","0","0","0","1","6","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","NON","Non Standard Session","AMID","AMID-C","481","33249","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","7","8","3.829","3.11","25","100.0","0.0","0.0","0.0","1","0","3","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","NON","Non Standard Session","AMID","AMID-C","481","33252","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","4","5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-23-2015",
"Fall 2014","4148","NON","Non Standard Session","AMID","AMID-C","481","33256","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","7","8","3.714","2.942","57.1","71.4","28.6","0.0","0.0","1","0","3","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","NON","Non Standard Session","AMID","AMID-C","581","34439","ADV INT SEM - COMP DESIGN","Lair,Kevin Stanley","1","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-23-2015",
"Fall 2014","4148","NON","Non Standard Session","AMID","AMID-C","581","34440","ADV INT SEM - COMP DESIGN","Lair,Kevin Stanley","2","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-23-2015",
"Fall 2014","4148","NON","Non Standard Session","AMID","AMID-C","581","34441","ADV INT SEM - COMP DESIGN","Lair,Kevin Stanley","1","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AMID","AMID-D","168","6638","INTERIOR DESIGN STUDIO 1","Racek,Jonathan","31","44","3.152","2.879","18.2","51.6","32.3","9.7","3.2","14","0","5","11","6","0","4","0","1","2","0","1","0","1","2","11","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AMID","AMID-D","191","14243","DESIGN STUDIES:FORM & FUNCTION","Smith,Kennon Michelle","22","29","3.395","2.995","12.5","63.6","22.7","9.1","0.0","8","0","13","1","3","1","1","0","0","2","0","0","0","1","1","5","1","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AMID","AMID-D","264","17380","DIGITAL ARCHITECTURAL DRAWING","Kim,Jee Yea","21","24","3.376","3.204","52.2","66.7","23.8","4.8","0.0","4","0","4","10","4","1","0","0","0","1","0","0","0","1","2","1","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AMID","AMID-D","268","17146","ARCH THEORIES AND CONCEPTS","Mitchell,C. Thomas","10","21","2.81","3.167","53.8","50.0","20.0","10.0","10.0","12","2","1","2","1","1","0","0","0","1","0","0","1","1","3","8","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AMID","AMID-D","268","36018","ARCH THEORIES AND CONCEPTS","Mitchell,C. Thomas","11","12","3.118","3.048","66.7","54.5","9.1","27.3","9.1","1","2","3","1","0","1","0","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AMID","AMID-D","271","6642","INTERIOR DESIGN STUDIO 2","Smith,Kennon Michelle","18","21","3.333","3.218","60","66.7","22.2","0.0","0.0","5","2","7","3","3","1","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","8W2","Eight Week - Second","AMID","AMID-D","335","6646","LIGHTING INTERIOR SPACES 1","Shakespeare,Marie D","21","22","3.662","3.254","95.2","76.2","23.8","0.0","0.0","1","1","9","6","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-23-2015",
"Fall 2014","4148","1","Regular Academic Session","AMID","AMID-D","365","13888","ARCH, INT & FURN DSGN STUDIES","Smith,Kennon Michelle","22","23","3.832","3.233","90.9","86.4","9.1","4.5","0.0","1","1","16","2","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-23-2015",
