"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Summer 2012","4125","6W1","Six Week - First","AAAD","AAAD-A","697","16095","SPECIAL TOPICS IN AAADS","Grim,Valerie","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","1","Regular Academic Session","AAAD","AAAD-A","799"," 6971","STUDY&RESEARCH ABROAD IN AAADS","Grim,Valerie","   0","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","1","Regular Academic Session","AAAD","AAAD-A","899"," 6839","PHD DISSERTATION RESEARCH","Grim,Valerie","   0","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","AADM","AADM-Y","550"," 1320","PRACTICUM IN ARTS ADMIN","Rushton,Michael","   0","  10","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","AADM","AADM-Y","550"," 1321","PRACTICUM IN ARTS ADMIN","Rushton,Michael","   0","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","NS1","Non Standard Session 1","AADM","AADM-Y","564","15551","ECONOMICS & ADMIN OF ARTS ORGS","Rushton,Michael","   5","   5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","AADM","AADM-Y","750"," 1322","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","   1","  10","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","AADM","AADM-Y","750"," 1323","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","   0","   5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ABEH","ABEH-A","495"," 4001","ANIMAL BEHAVIOR INTERNSHIP","Demas,Gregory","   0","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ABEH","ABEH-A","495"," 4002","ANIMAL BEHAVIOR INTERNSHIP","Demas,Gregory","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","1","Regular Academic Session","AFRI","AFRI-A","500"," 6476","ADV TOPICS IN AFRICAN STUDIES","Obeng,Samuel Gyasi","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","1","Regular Academic Session","AFRI","AFRI-A","651"," 4814","IND RESEARCH/DIRECTED READINGS","Frank Wilson,Marion","   0","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","4W2","Four Week - Second","AFRI","AFRI-L","100","13632","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","   9","  11","3.778","2.752","0.0","77.8","22.2","0.0","0.0","2","   1","   6","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","4W3","Four Week - Third","AFRI","AFRI-L","100"," 6474","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","  18","  24","3.983","2.940","0.0","100.0","0.0","0.0","0.0","6","  14","   3","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","4W1","Four Week - First","AFRI","AFRI-L","202"," 6477","OCCULTISM IN AFRICA","Adu-Amankwah,David","  12","  24","3.525","2.599","0.0","58.3","33.3","8.3","0.0","12","   0","   5","   2","   3","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","  11","   1","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","AMID","AMID-D","290"," 6527","SPEC TOPICS IN INTERIOR DESIGN","Racek,Jonathan","  12","  18","3.500","2.917","64.7","58.3","33.3","8.3","0.0","6","   0","   5","   2","   3","   0","   1","   0","   1","   0","   0","   0","   0","   0","   5","   1","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","NS1","Non Standard Session 1","AMID","AMID-D","480","15588","READINGS IN INTERIOR DESIGN","Wilson,Thomas Kelly","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","1","Regular Academic Session","AMID","AMID-D","480","17448","READINGS IN INTERIOR DESIGN","","  11","  11","3.545","3.054","72.7","54.5","45.5","0.0","0.0","0","   0","   2","   4","   4","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","4W1","Four Week - First","AMID","AMID-F","403","13644","PRACTICUM-COLLECTION MGMT","Richardson,Kelly Gallett","   8","   9","3.625","3.097","77.8","62.5","37.5","0.0","0.0","1","   1","   3","   1","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","4W1","Four Week - First","AMID","AMID-R","309","15448","STRATEGIES IN RETAIL PROMOTION","Hasty,Ashley","  17","  18","3.065","2.795","70.6","23.5","64.7","11.8","0.0","1","   0","   1","   3","   2","   7","   2","   1","   0","   1","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","NS1","Non Standard Session 1","AMID","AMID-R","409","13646","RETAIL INDUSTRY FIELD SEMINAR","Paul,Eloise Kim","  24","  24","4.000","3.336","75.0","100.0","0.0","0.0","0.0","0","   2","  22","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","8W1","Eight Week - First","AMID","AMID-Y","398","13648","INTERNSHIP IN PROF PRACTICE","Bomberger,David Rick","   1","  20","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","8W2","Eight Week - Second","AMID","AMID-Y","398"," 6046","INTERNSHIP IN PROF PRACTICE","Shaffer,Janis Lynn","   0","  20","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","4W1","Four Week - First","AMST","AMST-A","100","13650","WHAT IS AMERICA?","Kinnally,Cara Anne","  28","  32","3.157","2.849","3.3","50.0","25.0","21.4","0.0","5","   2","   7","   5","   2","   5","   0","   3","   1","   2","   0","   0","   0","   1","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","4W2","Four Week - Second","AMST","AMST-A","100","15621","WHAT IS AMERICA?","Carter-David,Siobhan Dene","  10","  11","3.640","3.023","0.0","70.0","30.0","0.0","0.0","1","   0","   6","   1","   1","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","AMST","AMST-A","202","15563","U.S. ARTS AND MEDIA","Hain,Mark Andrew","  15","  18","3.440","2.848","0.0","46.7","46.7","6.7","0.0","3","   0","   5","   2","   5","   2","   0","   0","   0","   1","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","AMST","AMST-A","202"," 5330","U.S. ARTS AND MEDIA","Brooks,Scarlett Tenell","   6","  10","3.833","2.731","0.0","83.3","16.7","0.0","0.0","4","   1","   3","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","AMST","AMST-G","753"," 1324","INDEPENDENT STUDY","Guterl,Matthew T","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","8W2","Eight Week - Second","ANAT","ANAT-A","215"," 1326","BASIC HUMAN ANATOMY","Dougherty,George S.","  33","  39","2.630","3.122","0.0","33.3","30.3","12.1","18.2","8","   2","   6","   3","   1","   6","   3","   2","   1","   1","   1","   4","   1","   2","   2","   4","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","8W2","Eight Week - Second","ANAT","ANAT-A","215"," 4995","BASIC HUMAN ANATOMY","Dougherty,George S.","  26","  39","2.623","2.952","0.0","23.1","30.8","30.8","11.5","14","   0","   2","   4","   3","   3","   2","   4","   4","   0","   3","   0","   0","   1","   4","   9","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","8W2","Eight Week - Second","ANAT","ANAT-A","530"," 1330","SPECIAL TOPICS","O'Loughlin,Valerie D","   2","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","1","Regular Academic Session","ANAT","ANAT-A","800"," 1331","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","   1","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","105"," 3695","HUMAN ORIGINS & PREHISTORY","Rollins,Amanda Ann","  11","  14","3.227","2.991","0.0","72.7","9.1","9.1","0.0","4","   0","   3","   5","   0","   1","   0","   0","   1","   0","   0","   0","   0","   1","   0","   1","   0","   0","   2","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","200"," 6537","TOPICS ANTH CULTURE AND SOC","Konwest,Elizabeth Ryan","  10","  10","3.350","2.784","30.0","50.0","50.0","0.0","0.0","0","   2","   0","   3","   1","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","211"," 6177","ANTH: TOPICS IN THE SCIENCES","Kaestle,Frederika Ann","  18","  22","3.800","3.071","26.3","88.9","5.6","5.6","0.0","4","   6","   6","   4","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","303"," 3696","EVOLUTION & PREHISTORY","Rollins,Amanda Ann","   8","   8","3.638","2.920","0.0","75.0","25.0","0.0","0.0","0","   0","   2","   4","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","399"," 4463","HONORS TUTORIAL","Cook,Della C.","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","406","16352","FIELDWORK IN ANTHROPOLOGY","Tucker,Catherine M.","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","408"," 1334","MUSEUM PRACTICUM","Conrad,Geoffrey W.","   5","   6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","408"," 1335","MUSEUM PRACTICUM","Conrad,Geoffrey W.","   6","   7","4.000","3.596","85.7","100.0","0.0","0.0","0.0","1","   1","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","420","15853","UGRD TEACHING PRACTICUM","Sievert,April K.","   2","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","420"," 7020","UGRD TEACHING PRACTICUM","Sievert,April K.","   4","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","495"," 1336","INDIVIDUAL READINGS IN ANTH","Tucker,Catherine M.","   4","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","495"," 1337","INDIVIDUAL READINGS IN ANTH","Tucker,Catherine M.","   0","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","495"," 3702","INDIVIDUAL READINGS IN ANTH","Tucker,Catherine M.","   2","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","496"," 3698","FIELD STUDY IN ANTHROPOLOGY","Tucker,Catherine M.","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","496"," 3703","FIELD STUDY IN ANTHROPOLOGY","Tucker,Catherine M.","   2","   5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","800"," 1340","RESEARCH","Tucker,Catherine M.","   0","   9","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","800"," 1341","RESEARCH","Tucker,Catherine M.","   2","   6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-A","800"," 3699","RESEARCH","Tucker,Catherine M.","   1","   9","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-A","800"," 3704","RESEARCH","Tucker,Catherine M.","   0","   9","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-B","200"," 3554","BIOANTHROPOLOGY","Rich,Alicia Michelle","  30","  36","3.383","3.012","9.7","50.0","43.3","6.7","0.0","6","   2","   7","   6","   4","   7","   2","   0","   1","   1","   0","   0","   0","   0","   0","   5","   1","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-B","200"," 3707","BIOANTHROPOLOGY","Prall,Sean Page","  25","  34","2.884","2.824","7.4","32.0","32.0","32.0","4.0","9","   1","   3","   4","   3","   4","   1","   3","   2","   3","   0","   0","   1","   0","   2","   7","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-B","405"," 6728","FIELD WORK IN BIOANTHROPOLOGY","Bernhardt,Susan J","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-E","105"," 3705","CULTURE & SOCIETY","McGill,Alicia Beth Ebbitt","  11","  17","3.336","3.096","0.0","63.6","27.3","0.0","0.0","7","   4","   1","   2","   2","   0","   1","   0","   0","   0","   0","   0","   0","   1","   0","   6","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","6W2","Six Week - Second","ANTH","ANTH-E","303"," 3706","INTRO TO SOC & CULTURAL ANTH","McGill,Alicia Beth Ebbitt","   3","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","6W1","Six Week - First","ANTH","ANTH-G","599"," 6374","THESIS RESEARCH","Tucker,Catherine M.","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","1","Regular Academic Session","ANTH","ANTH-OS","100","17489","UNDISTRIBUTED OVERSEAS STUDY","","   5","   5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","08-31-2012",
"Summer 2012","4125","NS1","Non Standard Session 1","ANTH","ANTH-P","405"," 3700","FIELD WORK IN ARCHAEOLOGY","Scheiber,Laura Lee","   9","   9","4.000","3.265","100.0","100.0","0.0","0.0","0.0","0","   0","   9","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
"Summer 2012","4125","NS1","Non Standard Session 1","ANTH","ANTH-P","405"," 6021","FIELD WORK IN ARCHAEOLOGY","Alt,Susan M","  10","  10","4.000","3.126","100.0","100.0","0.0","0.0","0.0","0","   1","   9","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","08-31-2012",
